college_code,college_name,branch_name,category,cap_round,year,intake,filled_seats
06890,"Teerthankar Education Society's Dr. Shivajirao Kadam College of B.Pharmacy, Kasbe Digraj Sangli",Pharmacy,TFWS,CAP Round I,2022-23,100,5
06893,"Sant Dnyaneshwar Shikshan Sanstha, Annasaheb Dange College of B.Pharmacy, Ashta, Sangli",Pharmacy,PWD,CAP Round I,2022-23,100,2
06893,"Sant Dnyaneshwar Shikshan Sanstha, Annasaheb Dange College of B.Pharmacy, Ashta, Sangli",Pharmacy,DEF,CAP Round I,2022-23,100,2
06893,"Sant Dnyaneshwar Shikshan Sanstha, Annasaheb Dange College of B.Pharmacy, Ashta, Sangli",Pharmacy,EWS,CAP Round I,2022-23,100,10
06893,"Sant Dnyaneshwar Shikshan Sanstha, Annasaheb Dange College of B.Pharmacy, Ashta, Sangli",Pharmacy,TFWS,CAP Round I,2022-23,100,5
06907,"Sarogini College of Pharmacy, Kolhapur",Pharmacy,PWD,CAP Round I,2022-23,100,2
06907,"Sarogini College of Pharmacy, Kolhapur",Pharmacy,DEF,CAP Round I,2022-23,100,2
06907,"Sarogini College of Pharmacy, Kolhapur",Pharmacy,EWS,CAP Round I,2022-23,100,10
06907,"Sarogini College of Pharmacy, Kolhapur",Pharmacy,TFWS,CAP Round I,2022-23,100,5
03017,"C U Shah College of Pharmacy for Women, Mumbai",Pharmacy,SC,CAP Round I,2022-23,30,13
03017,"C U Shah College of Pharmacy for Women, Mumbai",Pharmacy,VJ/DT,CAP Round I,2022-23,30,4
03017,"C U Shah College of Pharmacy for Women, Mumbai",Pharmacy,NTC,CAP Round I,2022-23,30,2
03017,"C U Shah College of Pharmacy for Women, Mumbai",Pharmacy,OBC,CAP Round I,2022-23,30,1
03017,"C U Shah College of Pharmacy for Women, Mumbai",Pharmacy,PWD,CAP Round I,2022-23,30,1
03017,"C U Shah College of Pharmacy for Women, Mumbai",Pharmacy,DEF,CAP Round I,2022-23,30,1
03017,"C U Shah College of Pharmacy for Women, Mumbai",Pharmacy,EWS,CAP Round I,2022-23,30,3
03017,"C U Shah College of Pharmacy for Women, Mumbai",Pharmacy,TFWS,CAP Round I,2022-23,30,2
02029,"School of Pharmacy,Swami Ramanand Teerth,Marathwada University,Nanded",Pharmacy,PWD,CAP Round I,2022-23,60,2
02029,"School of Pharmacy,Swami Ramanand Teerth,Marathwada University,Nanded",Pharmacy,DEF,CAP Round I,2022-23,60,2
02029,"School of Pharmacy,Swami Ramanand Teerth,Marathwada University,Nanded",Pharmacy,EWS,CAP Round I,2022-23,60,6
02029,"School of Pharmacy,Swami Ramanand Teerth,Marathwada University,Nanded",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02118,"Shree Bhairavnath Nisarg Mandal.'S Diploma In Pharmacy Institute, Hatta, Tal.Basmat",Pharmacy,PWD,CAP Round I,2022-23,60,1
02118,"Shree Bhairavnath Nisarg Mandal.'S Diploma In Pharmacy Institute, Hatta, Tal.Basmat",Pharmacy,DEF,CAP Round I,2022-23,60,1
02118,"Shree Bhairavnath Nisarg Mandal.'S Diploma In Pharmacy Institute, Hatta, Tal.Basmat",Pharmacy,EWS,CAP Round I,2022-23,60,6
02118,"Shree Bhairavnath Nisarg Mandal.'S Diploma In Pharmacy Institute, Hatta, Tal.Basmat",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02147,"Maharashtra College of Pharmacy, Nilanga",Pharmacy,PWD,CAP Round I,2022-23,60,1
02147,"Maharashtra College of Pharmacy, Nilanga",Pharmacy,DEF,CAP Round I,2022-23,60,1
02147,"Maharashtra College of Pharmacy, Nilanga",Pharmacy,EWS,CAP Round I,2022-23,60,6
02147,"Maharashtra College of Pharmacy, Nilanga",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02149,"Sharda Bhavan Education Society's Nanded Pharmacy College, Nanded",Pharmacy,PWD,CAP Round I,2022-23,40,1
02149,"Sharda Bhavan Education Society's Nanded Pharmacy College, Nanded",Pharmacy,DEF,CAP Round I,2022-23,40,1
02149,"Sharda Bhavan Education Society's Nanded Pharmacy College, Nanded",Pharmacy,EWS,CAP Round I,2022-23,40,4
02149,"Sharda Bhavan Education Society's Nanded Pharmacy College, Nanded",Pharmacy,TFWS,CAP Round I,2022-23,40,2
02152,"Shivlingeshwar College of Pharmacy, Almala, Dist. Latur",Pharmacy,PWD,CAP Round I,2022-23,60,1
02152,"Shivlingeshwar College of Pharmacy, Almala, Dist. Latur",Pharmacy,DEF,CAP Round I,2022-23,60,1
02152,"Shivlingeshwar College of Pharmacy, Almala, Dist. Latur",Pharmacy,EWS,CAP Round I,2022-23,60,6
02152,"Shivlingeshwar College of Pharmacy, Almala, Dist. Latur",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02152,"Shivlingeshwar College of Pharmacy, Almala, Dist. Latur",,PWD,CAP Round I,2022-23,0,1
02152,"Shivlingeshwar College of Pharmacy, Almala, Dist. Latur",,DEF,CAP Round I,2022-23,0,1
02152,"Shivlingeshwar College of Pharmacy, Almala, Dist. Latur",,EWS,CAP Round I,2022-23,0,3
02156,"Dayanand Education Society's Dayanand College of Pharmacy, Latur",Pharmacy,PWD,CAP Round I,2022-23,60,2
02156,"Dayanand Education Society's Dayanand College of Pharmacy, Latur",Pharmacy,DEF,CAP Round I,2022-23,60,2
02156,"Dayanand Education Society's Dayanand College of Pharmacy, Latur",Pharmacy,EWS,CAP Round I,2022-23,60,6
02156,"Dayanand Education Society's Dayanand College of Pharmacy, Latur",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02157,"Sahyog Sewabhavi Sanstha's Indira College of Pharmacy, Nanded",Pharmacy,PWD,CAP Round I,2022-23,100,2
02157,"Sahyog Sewabhavi Sanstha's Indira College of Pharmacy, Nanded",Pharmacy,DEF,CAP Round I,2022-23,100,2
02157,"Sahyog Sewabhavi Sanstha's Indira College of Pharmacy, Nanded",Pharmacy,EWS,CAP Round I,2022-23,100,10
02157,"Sahyog Sewabhavi Sanstha's Indira College of Pharmacy, Nanded",Pharmacy,TFWS,CAP Round I,2022-23,100,5
02157,"Sahyog Sewabhavi Sanstha's Indira College of Pharmacy, Nanded",,PWD,CAP Round I,2022-23,0,1
02157,"Sahyog Sewabhavi Sanstha's Indira College of Pharmacy, Nanded",,DEF,CAP Round I,2022-23,0,1
02157,"Sahyog Sewabhavi Sanstha's Indira College of Pharmacy, Nanded",,EWS,CAP Round I,2022-23,0,3
02223,"Vivekvardhini Sevabhavi Sanstha's Diploma Pharmacy College, Pingali",Pharmacy,PWD,CAP Round I,2022-23,60,1
02223,"Vivekvardhini Sevabhavi Sanstha's Diploma Pharmacy College, Pingali",Pharmacy,DEF,CAP Round I,2022-23,60,1
02223,"Vivekvardhini Sevabhavi Sanstha's Diploma Pharmacy College, Pingali",Pharmacy,EWS,CAP Round I,2022-23,60,6
02223,"Vivekvardhini Sevabhavi Sanstha's Diploma Pharmacy College, Pingali",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02253,"Channabasweshwar Pharmacy College ( Degree), Latur",Pharmacy,PWD,CAP Round I,2022-23,100,2
02253,"Channabasweshwar Pharmacy College ( Degree), Latur",Pharmacy,DEF,CAP Round I,2022-23,100,2
02253,"Channabasweshwar Pharmacy College ( Degree), Latur",Pharmacy,EWS,CAP Round I,2022-23,100,10
02253,"Channabasweshwar Pharmacy College ( Degree), Latur",Pharmacy,TFWS,CAP Round I,2022-23,100,5
02253,"Channabasweshwar Pharmacy College ( Degree), Latur",,PWD,CAP Round I,2022-23,0,1
02253,"Channabasweshwar Pharmacy College ( Degree), Latur",,DEF,CAP Round I,2022-23,0,1
02253,"Channabasweshwar Pharmacy College ( Degree), Latur",,EWS,CAP Round I,2022-23,0,3
02541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",Pharmacy,PWD,CAP Round I,2022-23,100,2
02541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",Pharmacy,DEF,CAP Round I,2022-23,100,2
02541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",Pharmacy,EWS,CAP Round I,2022-23,100,10
02541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",Pharmacy,TFWS,CAP Round I,2022-23,100,5
02548,"Swargiya Lilawati Satish Awhad D.Pharmacy College(Minority), Kharab Khandgaon.",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",Pharmacy,PWD,CAP Round I,2022-23,60,1
02550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",Pharmacy,DEF,CAP Round I,2022-23,60,1
02550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",Pharmacy,EWS,CAP Round I,2022-23,60,6
02550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",Pharmacy,PWD,CAP Round I,2022-23,100,2
02553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",Pharmacy,DEF,CAP Round I,2022-23,100,2
02553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",Pharmacy,EWS,CAP Round I,2022-23,100,10
02553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",Pharmacy,TFWS,CAP Round I,2022-23,100,5
02556,"Rajashri Shahu College of Pharmacy, Markhel",Pharmacy,PWD,CAP Round I,2022-23,60,1
02556,"Rajashri Shahu College of Pharmacy, Markhel",Pharmacy,DEF,CAP Round I,2022-23,60,1
02556,"Rajashri Shahu College of Pharmacy, Markhel",Pharmacy,EWS,CAP Round I,2022-23,60,6
02556,"Rajashri Shahu College of Pharmacy, Markhel",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02559,"Kandhar College of Pharmacy, Kandhar",Pharmacy,PWD,CAP Round I,2022-23,60,1
02559,"Kandhar College of Pharmacy, Kandhar",Pharmacy,DEF,CAP Round I,2022-23,60,1
02559,"Kandhar College of Pharmacy, Kandhar",Pharmacy,EWS,CAP Round I,2022-23,60,6
02559,"Kandhar College of Pharmacy, Kandhar",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02574,"Durgamata Institute of Pharmacy, Darmapuri, Parbhani",Pharmacy,PWD,CAP Round I,2022-23,100,2
02574,"Durgamata Institute of Pharmacy, Darmapuri, Parbhani",Pharmacy,DEF,CAP Round I,2022-23,100,2
02574,"Durgamata Institute of Pharmacy, Darmapuri, Parbhani",Pharmacy,EWS,CAP Round I,2022-23,100,10
02574,"Durgamata Institute of Pharmacy, Darmapuri, Parbhani",Pharmacy,TFWS,CAP Round I,2022-23,100,5
02577,"Dayanand Education Society's Dayanand Institute of Pharmacy, Latur",Pharmacy,PWD,CAP Round I,2022-23,60,2
02577,"Dayanand Education Society's Dayanand Institute of Pharmacy, Latur",Pharmacy,DEF,CAP Round I,2022-23,60,2
02577,"Dayanand Education Society's Dayanand Institute of Pharmacy, Latur",Pharmacy,EWS,CAP Round I,2022-23,60,6
02577,"Dayanand Education Society's Dayanand Institute of Pharmacy, Latur",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02579,"D.K. Patil Institute of Pharmacy, Loha, Nanded",Pharmacy,PWD,CAP Round I,2022-23,100,2
02579,"D.K. Patil Institute of Pharmacy, Loha, Nanded",Pharmacy,DEF,CAP Round I,2022-23,100,2
02579,"D.K. Patil Institute of Pharmacy, Loha, Nanded",Pharmacy,EWS,CAP Round I,2022-23,100,10
02579,"D.K. Patil Institute of Pharmacy, Loha, Nanded",Pharmacy,TFWS,CAP Round I,2022-23,100,5
02583,"Swami Vivekanand College of Pharmacy, Udgir",Pharmacy,PWD,CAP Round I,2022-23,60,1
02583,"Swami Vivekanand College of Pharmacy, Udgir",Pharmacy,DEF,CAP Round I,2022-23,60,1
02583,"Swami Vivekanand College of Pharmacy, Udgir",Pharmacy,EWS,CAP Round I,2022-23,60,6
02583,"Swami Vivekanand College of Pharmacy, Udgir",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02585,"Balwantrao Chavan College of Pharmacy Naigaon(BZ), Nanded",Pharmacy,PWD,CAP Round I,2022-23,60,2
02585,"Balwantrao Chavan College of Pharmacy Naigaon(BZ), Nanded",Pharmacy,DEF,CAP Round I,2022-23,60,2
02585,"Balwantrao Chavan College of Pharmacy Naigaon(BZ), Nanded",Pharmacy,EWS,CAP Round I,2022-23,60,6
02585,"Balwantrao Chavan College of Pharmacy Naigaon(BZ), Nanded",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02610,"Shivprasad College Of Pharmacy, mukhed",Pharmacy,PWD,CAP Round I,2022-23,60,2
02610,"Shivprasad College Of Pharmacy, mukhed",Pharmacy,DEF,CAP Round I,2022-23,60,2
02610,"Shivprasad College Of Pharmacy, mukhed",Pharmacy,EWS,CAP Round I,2022-23,60,6
02610,"Shivprasad College Of Pharmacy, mukhed",Pharmacy,TFWS,CAP Round I,2022-23,60,3
02612,"Shrimati Latatai Baburao Patil Institute Of Pharmacy, Khandgaon, Bendri",Pharmacy,PWD,CAP Round I,2022-23,100,2
02612,"Shrimati Latatai Baburao Patil Institute Of Pharmacy, Khandgaon, Bendri",Pharmacy,DEF,CAP Round I,2022-23,100,2
02612,"Shrimati Latatai Baburao Patil Institute Of Pharmacy, Khandgaon, Bendri",Pharmacy,EWS,CAP Round I,2022-23,100,10
02612,"Shrimati Latatai Baburao Patil Institute Of Pharmacy, Khandgaon, Bendri",Pharmacy,TFWS,CAP Round I,2022-23,100,5
02618,"Shri Sambhaji College Of Pharmacy, Nanded",Pharmacy,PWD,CAP Round I,2022-23,100,2
02618,"Shri Sambhaji College Of Pharmacy, Nanded",Pharmacy,DEF,CAP Round I,2022-23,100,2
02618,"Shri Sambhaji College Of Pharmacy, Nanded",Pharmacy,EWS,CAP Round I,2022-23,100,10
02618,"Shri Sambhaji College Of Pharmacy, Nanded",Pharmacy,TFWS,CAP Round I,2022-23,100,5
