college_code,college_name,branch_name,category,cap_round,year,intake,filled_seats
01003,"Government College of Pharmacy, Amravati",Pharmacy,OPEN,CAP Round I,2025-26,6,3
01003,"Government College of Pharmacy, Amravati",Pharmacy,SC,CAP Round I,2025-26,6,1
01003,"Government College of Pharmacy, Amravati",Pharmacy,ST,CAP Round I,2025-26,6,1
01003,"Government College of Pharmacy, Amravati",Pharmacy,OBC,CAP Round I,2025-26,6,2
01003,"Government College of Pharmacy, Amravati",Pharmacy,SEBC,CAP Round I,2025-26,6,1
01003,"Government College of Pharmacy, Amravati",Pharmacy,EWS,CAP Round I,2025-26,6,1
01115,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Pharmacy,OPEN,CAP Round I,2025-26,6,6
01115,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Pharmacy,SC,CAP Round I,2025-26,6,1
01115,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Pharmacy,ST,CAP Round I,2025-26,6,1
01115,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Pharmacy,VJ/DT,CAP Round I,2025-26,6,1
01115,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Pharmacy,NTC,CAP Round I,2025-26,6,1
01115,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Pharmacy,OBC,CAP Round I,2025-26,6,3
01115,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Pharmacy,SEBC,CAP Round I,2025-26,6,1
01115,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Pharmacy,PWD,CAP Round I,2025-26,6,1
01115,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Pharmacy,DEF,CAP Round I,2025-26,6,1
01115,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Pharmacy,EWS,CAP Round I,2025-26,6,1
01131,"Vidya Bharati College of Pharmacy, Amravati",Pharmacy,OPEN,CAP Round I,2025-26,6,3
01131,"Vidya Bharati College of Pharmacy, Amravati",Pharmacy,SC,CAP Round I,2025-26,6,1
01131,"Vidya Bharati College of Pharmacy, Amravati",Pharmacy,ST,CAP Round I,2025-26,6,1
01131,"Vidya Bharati College of Pharmacy, Amravati",Pharmacy,OBC,CAP Round I,2025-26,6,1
01131,"Vidya Bharati College of Pharmacy, Amravati",Pharmacy,SEBC,CAP Round I,2025-26,6,1
01131,"Vidya Bharati College of Pharmacy, Amravati",Pharmacy,EWS,CAP Round I,2025-26,6,2
01133,"Anuradha College Of Pharmacy, Chikhli",Pharmacy,OPEN,CAP Round I,2025-26,10,9
01133,"Anuradha College Of Pharmacy, Chikhli",Pharmacy,SC,CAP Round I,2025-26,10,3
01133,"Anuradha College Of Pharmacy, Chikhli",Pharmacy,ST,CAP Round I,2025-26,10,2
01133,"Anuradha College Of Pharmacy, Chikhli",Pharmacy,VJ/DT,CAP Round I,2025-26,10,1
01133,"Anuradha College Of Pharmacy, Chikhli",Pharmacy,NTC,CAP Round I,2025-26,10,1
01133,"Anuradha College Of Pharmacy, Chikhli",Pharmacy,OBC,CAP Round I,2025-26,10,4
01133,"Anuradha College Of Pharmacy, Chikhli",Pharmacy,SEBC,CAP Round I,2025-26,10,2
01133,"Anuradha College Of Pharmacy, Chikhli",Pharmacy,PWD,CAP Round I,2025-26,10,1
01133,"Anuradha College Of Pharmacy, Chikhli",Pharmacy,DEF,CAP Round I,2025-26,10,1
01133,"Anuradha College Of Pharmacy, Chikhli",Pharmacy,EWS,CAP Round I,2025-26,10,4
01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,OPEN,CAP Round I,2025-26,10,11
01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,SC,CAP Round I,2025-26,10,3
01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,ST,CAP Round I,2025-26,10,2
01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,VJ/DT,CAP Round I,2025-26,10,1
01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,NTB,CAP Round I,2025-26,10,1
01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,NTC,CAP Round I,2025-26,10,1
01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,OBC,CAP Round I,2025-26,10,5
01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,SEBC,CAP Round I,2025-26,10,3
01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,PWD,CAP Round I,2025-26,10,1
01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,DEF,CAP Round I,2025-26,10,1
01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,EWS,CAP Round I,2025-26,10,2
01135,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Pharmacy,OPEN,CAP Round I,2025-26,6,4
01135,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Pharmacy,SC,CAP Round I,2025-26,6,1
01135,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Pharmacy,ST,CAP Round I,2025-26,6,1
01135,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Pharmacy,OBC,CAP Round I,2025-26,6,2
01135,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Pharmacy,SEBC,CAP Round I,2025-26,6,1
01135,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Pharmacy,EWS,CAP Round I,2025-26,6,1
01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Pharmacy,OPEN,CAP Round I,2025-26,10,6
01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Pharmacy,SC,CAP Round I,2025-26,10,2
01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Pharmacy,ST,CAP Round I,2025-26,10,1
01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Pharmacy,VJ/DT,CAP Round I,2025-26,10,1
01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Pharmacy,NTB,CAP Round I,2025-26,10,1
01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Pharmacy,NTC,CAP Round I,2025-26,10,1
01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Pharmacy,OBC,CAP Round I,2025-26,10,3
01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Pharmacy,SEBC,CAP Round I,2025-26,10,1
01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Pharmacy,PWD,CAP Round I,2025-26,10,1
01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Pharmacy,DEF,CAP Round I,2025-26,10,1
01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Pharmacy,EWS,CAP Round I,2025-26,10,7
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,OPEN,CAP Round I,2025-26,6,10
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,SC,CAP Round I,2025-26,6,3
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,ST,CAP Round I,2025-26,6,2
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,VJ/DT,CAP Round I,2025-26,6,1
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,NTC,CAP Round I,2025-26,6,1
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,NTD,CAP Round I,2025-26,6,1
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,OBC,CAP Round I,2025-26,6,5
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,SEBC,CAP Round I,2025-26,6,2
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,PWD,CAP Round I,2025-26,6,1
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,DEF,CAP Round I,2025-26,6,1
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,EWS,CAP Round I,2025-26,6,7
01158,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's Anuradha College of Pharmacy, Chikhali",Pharmacy,OPEN,CAP Round I,2025-26,10,7
01158,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's Anuradha College of Pharmacy, Chikhali",Pharmacy,SC,CAP Round I,2025-26,10,2
01158,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's Anuradha College of Pharmacy, Chikhali",Pharmacy,ST,CAP Round I,2025-26,10,1
01158,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's Anuradha College of Pharmacy, Chikhali",Pharmacy,VJ/DT,CAP Round I,2025-26,10,1
01158,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's Anuradha College of Pharmacy, Chikhali",Pharmacy,NTC,CAP Round I,2025-26,10,1
01158,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's Anuradha College of Pharmacy, Chikhali",Pharmacy,OBC,CAP Round I,2025-26,10,3
01158,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's Anuradha College of Pharmacy, Chikhali",Pharmacy,SEBC,CAP Round I,2025-26,10,2
01158,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's Anuradha College of Pharmacy, Chikhali",Pharmacy,PWD,CAP Round I,2025-26,10,1
01158,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's Anuradha College of Pharmacy, Chikhali",Pharmacy,DEF,CAP Round I,2025-26,10,1
01158,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's Anuradha College of Pharmacy, Chikhali",Pharmacy,EWS,CAP Round I,2025-26,10,10
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,OPEN,CAP Round I,2025-26,6,6
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,SC,CAP Round I,2025-26,6,2
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,ST,CAP Round I,2025-26,6,1
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,NTB,CAP Round I,2025-26,6,1
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,NTC,CAP Round I,2025-26,6,1
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,OBC,CAP Round I,2025-26,6,3
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,SEBC,CAP Round I,2025-26,6,1
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,PWD,CAP Round I,2025-26,6,1
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,DEF,CAP Round I,2025-26,6,1
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,EWS,CAP Round I,2025-26,6,6
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,OPEN,CAP Round I,2025-26,6,11
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,SC,CAP Round I,2025-26,6,3
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,ST,CAP Round I,2025-26,6,2
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,VJ/DT,CAP Round I,2025-26,6,1
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,NTB,CAP Round I,2025-26,6,1
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,NTC,CAP Round I,2025-26,6,1
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,OBC,CAP Round I,2025-26,6,5
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,SEBC,CAP Round I,2025-26,6,3
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,PWD,CAP Round I,2025-26,6,1
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,DEF,CAP Round I,2025-26,6,1
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,EWS,CAP Round I,2025-26,6,3
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,OPEN,CAP Round I,2025-26,10,22
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,SC,CAP Round I,2025-26,10,8
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,ST,CAP Round I,2025-26,10,5
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,VJ/DT,CAP Round I,2025-26,10,2
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,NTB,CAP Round I,2025-26,10,1
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,NTC,CAP Round I,2025-26,10,3
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,NTD,CAP Round I,2025-26,10,1
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,OBC,CAP Round I,2025-26,10,12
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,SEBC,CAP Round I,2025-26,10,6
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,PWD,CAP Round I,2025-26,10,4
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,DEF,CAP Round I,2025-26,10,4
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,EWS,CAP Round I,2025-26,10,10
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,OPEN,CAP Round I,2025-26,6,16
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,SC,CAP Round I,2025-26,6,6
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,ST,CAP Round I,2025-26,6,3
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,VJ/DT,CAP Round I,2025-26,6,1
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,NTB,CAP Round I,2025-26,6,1
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,NTC,CAP Round I,2025-26,6,2
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,NTD,CAP Round I,2025-26,6,1
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,OBC,CAP Round I,2025-26,6,9
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,SEBC,CAP Round I,2025-26,6,4
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,PWD,CAP Round I,2025-26,6,3
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,DEF,CAP Round I,2025-26,6,3
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,EWS,CAP Round I,2025-26,6,6
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,OPEN,CAP Round I,2025-26,10,12
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,SC,CAP Round I,2025-26,10,5
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,ST,CAP Round I,2025-26,10,2
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,VJ/DT,CAP Round I,2025-26,10,1
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,NTB,CAP Round I,2025-26,10,1
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,NTC,CAP Round I,2025-26,10,1
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,NTD,CAP Round I,2025-26,10,1
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,OBC,CAP Round I,2025-26,10,6
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,SEBC,CAP Round I,2025-26,10,3
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,PWD,CAP Round I,2025-26,10,3
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,DEF,CAP Round I,2025-26,10,3
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,EWS,CAP Round I,2025-26,10,9
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,OPEN,CAP Round I,2025-26,10,12
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,SC,CAP Round I,2025-26,10,5
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,ST,CAP Round I,2025-26,10,2
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,VJ/DT,CAP Round I,2025-26,10,2
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,NTB,CAP Round I,2025-26,10,1
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,NTC,CAP Round I,2025-26,10,1
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,NTD,CAP Round I,2025-26,10,1
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,OBC,CAP Round I,2025-26,10,7
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,SEBC,CAP Round I,2025-26,10,3
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,PWD,CAP Round I,2025-26,10,3
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,DEF,CAP Round I,2025-26,10,3
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,EWS,CAP Round I,2025-26,10,8
01270,"MUP's College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,OPEN,CAP Round I,2025-26,6,15
01270,"MUP's College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,SC,CAP Round I,2025-26,6,6
01270,"MUP's College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,ST,CAP Round I,2025-26,6,3
01270,"MUP's College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,VJ/DT,CAP Round I,2025-26,6,1
01270,"MUP's College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,NTB,CAP Round I,2025-26,6,1
01270,"MUP's College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,NTC,CAP Round I,2025-26,6,1
01270,"MUP's College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,NTD,CAP Round I,2025-26,6,1
01270,"MUP's College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,OBC,CAP Round I,2025-26,6,8
01270,"MUP's College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,SEBC,CAP Round I,2025-26,6,4
01270,"MUP's College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,PWD,CAP Round I,2025-26,6,3
01270,"MUP's College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,DEF,CAP Round I,2025-26,6,3
01270,"MUP's College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,EWS,CAP Round I,2025-26,6,6
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,OPEN,CAP Round I,2025-26,10,7
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,SC,CAP Round I,2025-26,10,3
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,ST,CAP Round I,2025-26,10,1
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,VJ/DT,CAP Round I,2025-26,10,1
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,NTB,CAP Round I,2025-26,10,1
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,NTC,CAP Round I,2025-26,10,1
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,OBC,CAP Round I,2025-26,10,3
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,SEBC,CAP Round I,2025-26,10,2
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,PWD,CAP Round I,2025-26,10,1
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,DEF,CAP Round I,2025-26,10,1
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,EWS,CAP Round I,2025-26,10,8
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,OPEN,CAP Round I,2025-26,10,20
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,SC,CAP Round I,2025-26,10,8
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,ST,CAP Round I,2025-26,10,4
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,VJ/DT,CAP Round I,2025-26,10,2
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,NTB,CAP Round I,2025-26,10,1
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,NTC,CAP Round I,2025-26,10,2
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,NTD,CAP Round I,2025-26,10,1
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,OBC,CAP Round I,2025-26,10,11
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,SEBC,CAP Round I,2025-26,10,6
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,PWD,CAP Round I,2025-26,10,4
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,DEF,CAP Round I,2025-26,10,4
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,EWS,CAP Round I,2025-26,10,9
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,OPEN,CAP Round I,2025-26,6,3
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,SC,CAP Round I,2025-26,6,1
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,ST,CAP Round I,2025-26,6,1
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,OBC,CAP Round I,2025-26,6,1
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,SEBC,CAP Round I,2025-26,6,1
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,EWS,CAP Round I,2025-26,6,3
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,OPEN,CAP Round I,2025-26,6,6
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,SC,CAP Round I,2025-26,6,2
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,ST,CAP Round I,2025-26,6,1
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,VJ/DT,CAP Round I,2025-26,6,1
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,NTC,CAP Round I,2025-26,6,1
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,OBC,CAP Round I,2025-26,6,3
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,SEBC,CAP Round I,2025-26,6,1
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,PWD,CAP Round I,2025-26,6,1
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,DEF,CAP Round I,2025-26,6,1
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,EWS,CAP Round I,2025-26,6,5
01283,"P R Pote Patil College of Pharmacy, Amravati",Pharmacy,OPEN,CAP Round I,2025-26,10,7
01283,"P R Pote Patil College of Pharmacy, Amravati",Pharmacy,SC,CAP Round I,2025-26,10,2
01283,"P R Pote Patil College of Pharmacy, Amravati",Pharmacy,ST,CAP Round I,2025-26,10,1
01283,"P R Pote Patil College of Pharmacy, Amravati",Pharmacy,VJ/DT,CAP Round I,2025-26,10,1
01283,"P R Pote Patil College of Pharmacy, Amravati",Pharmacy,NTC,CAP Round I,2025-26,10,1
01283,"P R Pote Patil College of Pharmacy, Amravati",Pharmacy,OBC,CAP Round I,2025-26,10,3
