Year,CAP_Round,College_Code,College_Name,Location,College_Type,Branch_Code,Branch_Name,Category,Seat_Type,Gender,Rank,Percentile
2025-26,CAP Round IV,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,PWDOPENS,State Level,Any,35412,89.5868952
2025-26,CAP Round IV,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GOPENS,State Level,Any,34696,89.8231024
2025-26,CAP Round IV,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GNT3S,State Level,Any,57142,82.837277
2025-26,CAP Round IV,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LOPENS,State Level,Ladies,35067,89.682715
2025-26,CAP Round IV,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,TFWS,Special,Any,43009,87.3029561
2025-26,CAP Round IV,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LSTS,State Level,Ladies,134539,51.57164
2025-26,CAP Round IV,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,DEFOPENS,State Level,Any,39556,88.2544975
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GOBCH,Home University,Any,80909,76.7694659
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,LOBCH,Home University,Ladies,62939,82.2763176
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSCO,Other than Home University,Any,38096,89.5766345
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,LOPENO,Other than Home University,Ladies,42343,88.3220112
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSEBCO,Other than Home University,Any,45570,87.371439
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOPENH,Home University,Any,150631,43.031473
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,LOPENH,Home University,Ladies,165438,33.0802795
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GSEBCH,Home University,Any,171133,29.2375397
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GVJH,Home University,Any,103454,66.1695365
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,LOPENH,Home University,Ladies,180133,22.8214173
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,LOBCH,Home University,Ladies,196887,7.9877752
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,GOPENO,Other than Home University,Any,165129,33.465035
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,LOPENH,Home University,Ladies,112652,62.0615406
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,LSCH,Home University,Ladies,167133,32.3446384
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,GSEBCH,Home University,Any,138091,49.7291102
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,GSCH,Home University,Any,148516,43.74434
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,GOBCO,Other than Home University,Any,133438,52.3622324
2025-26,CAP Round IV,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,TFWS,Special,Any,101966,66.4263323
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GOPENH,Home University,Any,117854,59.9607019
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GSCH,Home University,Any,122678,57.5410529
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GOBCH,Home University,Any,123239,57.4017459
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,LOBCH,Home University,Ladies,138703,49.6043895
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,PWDOPENH,Home University,Any,116738,60.422115
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GSEBCH,Home University,Any,136999,50.5909012
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GOPENO,Other than Home University,Any,85414,73.2612864
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GSCO,Other than Home University,Any,121797,57.8195751
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GNT2O,Other than Home University,Any,161009,36.1161649
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GOBCO,Other than Home University,Any,91965,70.6189283
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GSEBCO,Other than Home University,Any,130986,53.6771201
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,LSTO,Other than Home University,Ladies,132654,52.8806012
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,TFWS,Special,Any,93671,69.8941051
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,EWS,Special,Any,200442,4.3158445
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GOPENH,Home University,Any,55537,83.2103258
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GNT1H,Home University,Any,80948,74.9785452
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GNT2H,Home University,Any,63986,80.602179
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GOBCH,Home University,Any,62065,81.1324174
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LOPENH,Home University,Ladies,50678,84.8736599
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LOBCH,Home University,Ladies,69223,78.6167398
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GOPENO,Other than Home University,Any,38496,88.6328671
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GSCO,Other than Home University,Any,58613,82.3322294
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GSEBCO,Other than Home University,Any,68976,78.6729363
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LOPENO,Other than Home University,Ladies,35701,89.4914664
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LNT2O,Other than Home University,Ladies,174910,26.6274079
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LOBCO,Other than Home University,Ladies,82664,73.8000589
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,TFWS,Special,Any,47387,85.901157
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,EWS,Special,Any,94939,69.4561708
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,ORPHAN,Special,Any,50611,84.8736599
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GOPENH,Home University,Any,79691,75.210728
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GSCH,Home University,Any,128342,54.5872518
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GSTH,Home University,Any,198152,6.9235509
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GOBCH,Home University,Any,93669,69.8941051
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,LOPENH,Home University,Ladies,117188,60.3213757
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,PWDOPENH,Home University,Any,99785,67.8210479
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GSEBCH,Home University,Any,107450,64.3453843
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GOPENO,Other than Home University,Any,62090,81.1324174
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GVJO,Other than Home University,Any,126416,55.6405756
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GNT2O,Other than Home University,Any,109550,63.4714222
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GOBCO,Other than Home University,Any,91299,70.7504568
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GSEBCO,Other than Home University,Any,120657,58.4401523
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,LNT1O,Other than Home University,Ladies,174943,26.6274079
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,DEFOPENS,State Level,Any,60656,81.6453226
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,DEFOBCS,State Level,Any,91913,70.6189283
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GOPENH,Home University,Any,81515,74.5404987
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GSCH,Home University,Any,126316,55.6405756
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GOBCH,Home University,Any,85094,73.2612864
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,LOPENH,Home University,Ladies,92811,70.5005064
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,LSCH,Home University,Ladies,113195,61.796967
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,LOBCH,Home University,Ladies,99505,67.8236662
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,LSTH,Home University,Ladies,88273,71.8197195
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GSEBCH,Home University,Any,85978,72.8948543
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GOPENO,Other than Home University,Any,57864,82.4521073
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GSCO,Other than Home University,Any,94277,69.4936445
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,LOPENO,Other than Home University,Ladies,80587,75.1620214
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,LSEBCO,Other than Home University,Ladies,104578,65.6692751
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,TFWS,Special,Any,86633,72.6730266
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,EWS,Special,Any,176793,25.4595013
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,DEFOPENS,State Level,Any,64532,80.3575863
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,ORPHAN,Special,Any,67372,79.6033896
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GOPENH,Home University,Any,108187,63.8244514
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GSCH,Home University,Any,146804,45.3566434
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GOBCH,Home University,Any,113223,61.796967
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,LOPENH,Home University,Ladies,134443,51.7009371
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GSEBCH,Home University,Any,134709,51.57164
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GOPENO,Other than Home University,Any,92903,70.2628092
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GSCO,Other than Home University,Any,117084,60.3213757
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GSEBCO,Other than Home University,Any,135680,50.9683037
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,LOPENO,Other than Home University,Ladies,100960,66.9498069
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,LSCO,Other than Home University,Ladies,142596,47.3563218
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,EWS,Special,Any,203088,1.0219184
2025-26,CAP Round IV,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,ORPHAN,Special,Any,101793,66.4263323
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110124210,Computer Science and Engineering,GOPENH,Home University,Any,24012,92.997543
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110124210,Computer Science and Engineering,GOBCH,Home University,Any,24856,92.7805181
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110124210,Computer Science and Engineering,GSEBCH,Home University,Any,39710,88.2484746
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110124210,Computer Science and Engineering,LOPENH,Home University,Ladies,18245,94.7424061
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110124210,Computer Science and Engineering,GOPENO,Other than Home University,Any,29437,91.3593874
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110124210,Computer Science and Engineering,GSTO,Other than Home University,Any,164078,35.1590106
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110124210,Computer Science and Engineering,ORPHAN,Special,Any,23460,93.1848615
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110124610,Information Technology,GOPENH,Home University,Any,26821,92.1378092
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110124610,Information Technology,GOBCH,Home University,Any,27324,92.0400779
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110124610,Information Technology,GSEBCH,Home University,Any,68101,79.3004726
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110124610,Information Technology,PWDOBCH,Home University,Any,170545,29.5314685
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110124610,Information Technology,GSEBCO,Other than Home University,Any,66693,79.7185003
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110124610,Information Technology,ORPHAN,Special,Any,26884,92.1231015
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110135610,Electrical Engg[Electronics and Power],GOPENO,Other than Home University,Any,52401,84.3018999
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110135610,Electrical Engg[Electronics and Power],DEFOBCS,State Level,Any,41707,87.6831328
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110137210,Electronics and Telecommunication Engg,GOPENH,Home University,Any,33121,90.249489
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110137210,Electronics and Telecommunication Engg,GSCH,Home University,Any,46641,85.977536
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110137210,Electronics and Telecommunication Engg,GSTH,Home University,Any,141661,47.8015007
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110137210,Electronics and Telecommunication Engg,GOBCH,Home University,Any,34451,89.861767
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110137210,Electronics and Telecommunication Engg,LOPENH,Home University,Ladies,30480,91.0675835
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110137210,Electronics and Telecommunication Engg,GOPENO,Other than Home University,Any,33998,90.0175917
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110137210,Electronics and Telecommunication Engg,GOBCO,Other than Home University,Any,43907,86.9651776
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110137210,Electronics and Telecommunication Engg,LNT1O,Other than Home University,Ladies,113763,61.6834321
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110137210,Electronics and Telecommunication Engg,DEFSEBCS,State Level,Any,71844,78.1688442
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110161210,Mechanical Engineering,GOPENH,Home University,Any,47217,85.9058498
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110161210,Mechanical Engineering,GSEBCH,Home University,Any,165348,33.0802795
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110161210,Mechanical Engineering,LSEBCH,Home University,Ladies,138908,49.4020979
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110161210,Mechanical Engineering,PWDOPENH,Home University,Any,45849,86.3869833
2025-26,CAP Round IV,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Buldhana,Unaided,0110161210,Mechanical Engineering,GOPENO,Other than Home University,Any,68869,78.8357161
2025-26,CAP Round IV,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Unaided,0110519110,Civil Engineering,GOPENS,State Level,Any,67472,79.6033896
2025-26,CAP Round IV,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Unaided,0110519110,Civil Engineering,GSCS,State Level,Any,109255,63.4714222
2025-26,CAP Round IV,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Unaided,0110519110,Civil Engineering,GVJS,State Level,Any,91698,70.7504568
2025-26,CAP Round IV,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Unaided,0110519110,Civil Engineering,LOPENS,State Level,Ladies,68476,79.027972
2025-26,CAP Round IV,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Unaided,0110519110,Civil Engineering,LOBCS,State Level,Ladies,84135,73.5570613
2025-26,CAP Round IV,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Unaided,0110519110,Civil Engineering,DEFOPENS,State Level,Any,80178,75.1716925
2025-26,CAP Round IV,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Unaided,0110519110,Civil Engineering,PWDSEBCS,State Level,Any,199637,5.2326584
2025-26,CAP Round IV,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Unaided,0110519110,Civil Engineering,LSTS,State Level,Ladies,73143,77.2287062
2025-26,CAP Round IV,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Unaided,0110519110,Civil Engineering,LSEBCS,State Level,Ladies,84472,73.4722277
2025-26,CAP Round IV,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Unaided,0110519110,Civil Engineering,DEFOPENS,State Level,Any,83503,73.6328536
2025-26,CAP Round IV,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Unaided,0110524210,Computer Science and Engineering,GOPENS,State Level,Any,31712,90.6674583
2025-26,CAP Round IV,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Unaided,0110524210,Computer Science and Engineering,GVJS,State Level,Any,73837,77.1296846
2025-26,CAP Round IV,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Unaided,0110524210,Computer Science and Engineering,GNT2S,State Level,Any,53726,83.880237
