Year,CAP_Round,College_Code,College_Name,Location,College_Type,Branch_Code,Branch_Name,Category,Seat_Type,Gender,Rank,Percentile
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GOBCS,State Level,Any,16933,95.1095384
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GSEBCS,State Level,Any,33196,90.1729075
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,TFWS,Special,Any,15807,95.4261304
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,DEFRSEBC,State Level,Any,96522,68.9620341
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GOPENS,State Level,Any,36139,89.2945239
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GVJS,State Level,Any,72602,77.5384615
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GOBCS,State Level,Any,41730,87.6322867
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,DEFOPENS,State Level,Any,43334,87.1376478
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,TFWS,Special,Any,104736,65.630713
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,DEFOPENS,State Level,Any,41794,87.6322867
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,PWDOPENS,State Level,Any,39414,88.3176594
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GOPENS,State Level,Any,26387,92.2706158
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GSTS,State Level,Any,85674,73.1347962
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GNT1S,State Level,Any,35310,89.6391842
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GNT3S,State Level,Any,49949,85.0571556
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GOBCS,State Level,Any,32705,90.4110066
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LOPENS,State Level,Ladies,28486,91.699564
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LNT2S,State Level,Ladies,70691,78.4242636
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,TFWS,Special,Any,36832,89.1476381
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,EWS,Special,Any,81885,74.0630785
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GOBCH,Home University,Any,61965,82.4696038
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,LOBCH,Home University,Ladies,56460,84.3005134
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GOPENO,Other than Home University,Any,30155,91.7720943
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSCO,Other than Home University,Any,36428,90.0233934
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GNT1O,Other than Home University,Any,97708,70.9247292
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSEBCO,Other than Home University,Any,100151,70.0246042
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GSCH,Home University,Any,200043,4.7274462
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOBCH,Home University,Any,134585,51.57164
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GVJH,Home University,Any,150631,43.031473
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GSEBCH,Home University,Any,196887,7.9877752
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,LNT2H,Home University,Ladies,157446,39.2328654
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOPENO,Other than Home University,Any,81826,74.0630785
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOBCO,Other than Home University,Any,112562,62.1365556
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GSTO,Other than Home University,Any,127111,55.2744499
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,GOPENH,Home University,Any,152507,42.2674623
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,LOPENH,Home University,Ladies,180133,22.8214173
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,GOPENH,Home University,Any,203123,0.9371709
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,GOPENO,Other than Home University,Any,189373,15.3499592
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,GOPENH,Home University,Any,141682,47.8015007
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,GSCH,Home University,Any,167133,32.3446384
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,GOBCH,Home University,Any,162429,35.9295868
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,LOPENH,Home University,Ladies,62209,81.1295102
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,GSEBCH,Home University,Any,176242,25.5643537
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GOPENH,Home University,Any,93852,69.8941051
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GSCH,Home University,Any,106305,64.7148712
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GVJH,Home University,Any,102744,66.2972028
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GNT3H,Home University,Any,140318,49.1540892
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GOBCH,Home University,Any,110571,63.200058
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GSEBCH,Home University,Any,201943,2.5131625
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,LOPENH,Home University,Ladies,99478,67.8236662
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,LOBCH,Home University,Ladies,131452,53.2657343
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,LNT1H,Home University,Ladies,138179,49.7291102
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,PWDOPENH,Home University,Any,93902,69.8498837
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,PWDOBCH,Home University,Any,108792,63.5767823
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GOPENO,Other than Home University,Any,61363,81.3270637
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GSCO,Other than Home University,Any,105291,65.5190641
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GNT2O,Other than Home University,Any,111322,62.8632493
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GSEBCO,Other than Home University,Any,90944,71.0971787
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,LSTO,Other than Home University,Ladies,159287,37.6293706
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,TFWS,Special,Any,95093,69.3295893
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,EWS,Special,Any,190882,13.9047479
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GOPENH,Home University,Any,47359,85.901157
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GSCH,Home University,Any,56585,82.8811189
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GVJH,Home University,Any,71846,78.1688442
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GNT2H,Home University,Any,68324,79.027972
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GOBCH,Home University,Any,55537,83.2103258
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GSEBCH,Home University,Any,60109,81.8021201
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LOPENH,Home University,Ladies,53625,83.9020979
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LOBCH,Home University,Ladies,65315,79.98947
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,PWDOPENH,Home University,Any,53222,84.0359888
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GOPENO,Other than Home University,Any,25397,92.5853623
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GSCO,Other than Home University,Any,54945,83.4741816
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GOBCO,Other than Home University,Any,40958,87.9235179
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GSEBCO,Other than Home University,Any,48787,85.4112341
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LOPENO,Other than Home University,Ladies,27702,91.8738016
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LSCO,Other than Home University,Ladies,78475,75.4880541
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LOBCO,Other than Home University,Ladies,33477,90.1551333
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LSEBCO,Other than Home University,Ladies,93398,70.2033567
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,TFWS,Special,Any,37043,89.1256809
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,EWS,Special,Any,52225,84.3296195
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GOPENH,Home University,Any,66482,79.7185003
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GSCH,Home University,Any,125162,56.5039753
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GOBCH,Home University,Any,106823,64.3871019
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,LOPENH,Home University,Ladies,87783,72.102802
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,LOBCH,Home University,Ladies,99429,67.8236662
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,LSEBCH,Home University,Ladies,116300,60.4378874
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,PWDOBCH,Home University,Any,99519,67.8236662
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GOPENO,Other than Home University,Any,67396,79.6033896
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GVJO,Other than Home University,Any,125459,56.2929777
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GNT2O,Other than Home University,Any,81939,74.0630785
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GOBCO,Other than Home University,Any,70629,78.4242636
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GSEBCO,Other than Home University,Any,84250,73.5570613
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,LOPENO,Other than Home University,Ladies,53947,83.7934335
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,LOBCO,Other than Home University,Ladies,69186,78.6167398
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,TFWS,Special,Any,88866,71.6607627
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,DEFOPENS,State Level,Any,70213,78.5512207
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,ORPHAN,Special,Any,73192,77.1631566
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GOPENH,Home University,Any,69456,78.6137148
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GSCH,Home University,Any,97939,68.3753318
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GNT1H,Home University,Any,121762,57.8195751
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GNT2H,Home University,Any,97186,68.4887011
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GOBCH,Home University,Any,81515,74.5404987
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GSEBCH,Home University,Any,195138,9.8110718
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,LOPENH,Home University,Ladies,77276,75.6538462
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,LOBCH,Home University,Ladies,83870,73.6159498
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,LSEBCH,Home University,Ladies,191070,13.6137728
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,PWDOBCH,Home University,Any,81037,74.9785452
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,LSTH,Home University,Ladies,81666,74.5404987
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,PWDOPENH,Home University,Any,198919,5.9918095
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GOPENO,Other than Home University,Any,52140,84.4752545
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GSCO,Other than Home University,Any,75651,76.7694659
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GNT1O,Other than Home University,Any,72296,77.9513058
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,GOBCO,Other than Home University,Any,54447,83.7239356
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,LOPENO,Other than Home University,Ladies,69912,78.5819586
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,LSEBCO,Other than Home University,Ladies,119262,59.1762367
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,DEFOPENS,State Level,Any,65891,79.9072027
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,TFWS,Special,Any,75438,76.8955509
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,EWS,Special,Any,191349,13.3124347
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101237210,Electronics and Telecommunication Engg,ORPHAN,Special,Any,57864,82.4521073
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GOPENH,Home University,Any,108975,63.5767823
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GSCH,Home University,Any,123862,57.0133407
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GNT3H,Home University,Any,156581,39.3601986
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GOBCH,Home University,Any,113407,61.6834321
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GSEBCH,Home University,Any,150536,43.1964993
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,LOPENH,Home University,Ladies,136685,50.5909012
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,LOBCH,Home University,Ladies,138767,49.4020979
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,LNT1H,Home University,Ladies,120939,58.4401523
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,PWDOPENH,Home University,Any,102201,66.3866132
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GOPENO,Other than Home University,Any,94277,69.4936445
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GSCO,Other than Home University,Any,118986,59.1762367
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,GOBCO,Other than Home University,Any,95336,69.3295893
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,LOPENO,Other than Home University,Ladies,67037,79.6925092
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,LSCO,Other than Home University,Ladies,199877,4.817857
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,DEFOBCS,State Level,Any,97027,68.4887011
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,EWS,Special,Any,201909,2.5131625
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,DEFOPENS,State Level,Any,94104,69.8498837
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,DEFOBCS,State Level,Any,96788,68.8687467
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101261210,Mechanical Engineering,ORPHAN,Special,Any,96886,68.8687467
2025-26,CAP Round III,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Unaided,0110124210,Computer Science and Engineering,GOPENH,Home University,Any,19760,94.2892243
2025-26,CAP Round III,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Unaided,0110124210,Computer Science and Engineering,PWDSEBCH,Home University,Any,39435,88.3176594
2025-26,CAP Round III,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Unaided,0110124210,Computer Science and Engineering,GOPENO,Other than Home University,Any,24131,92.9765542
2025-26,CAP Round III,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Unaided,0110124210,Computer Science and Engineering,GOBCO,Other than Home University,Any,25869,92.4172762
2025-26,CAP Round III,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Unaided,0110124210,Computer Science and Engineering,LOPENO,Other than Home University,Ladies,20779,93.9467062
2025-26,CAP Round III,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Unaided,0110124210,Computer Science and Engineering,LSTO,Other than Home University,Ladies,173946,28.2789485
2025-26,CAP Round III,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Unaided,0110124210,Computer Science and Engineering,LOBCO,Other than Home University,Ladies,23429,93.1848615
