college_code,college_name,branch_name,category,cap_round,year,intake,filled_seats
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,SEBC,CAP Round I,2024-25,6,2
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,PWD,CAP Round I,2024-25,6,1
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,DEF,CAP Round I,2024-25,6,1
01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Pharmacy,EWS,CAP Round I,2024-25,6,3
01161,"Matoshri Education Societys Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,OPEN,CAP Round I,2024-25,10,14
01161,"Matoshri Education Societys Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,SC,CAP Round I,2024-25,10,4
01161,"Matoshri Education Societys Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,ST,CAP Round I,2024-25,10,2
01161,"Matoshri Education Societys Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,VJ/DT,CAP Round I,2024-25,10,1
01161,"Matoshri Education Societys Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,NTB,CAP Round I,2024-25,10,1
01161,"Matoshri Education Societys Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,NTC,CAP Round I,2024-25,10,1
01161,"Matoshri Education Societys Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,NTD,CAP Round I,2024-25,10,1
01161,"Matoshri Education Societys Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,OBC,CAP Round I,2024-25,10,7
01161,"Matoshri Education Societys Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,SEBC,CAP Round I,2024-25,10,4
01161,"Matoshri Education Societys Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,PWD,CAP Round I,2024-25,10,3
01161,"Matoshri Education Societys Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,DEF,CAP Round I,2024-25,10,3
01161,"Matoshri Education Societys Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,EWS,CAP Round I,2024-25,10,8
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,OPEN,CAP Round I,2024-25,6,18
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,SC,CAP Round I,2024-25,6,7
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,ST,CAP Round I,2024-25,6,3
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,VJ/DT,CAP Round I,2024-25,6,2
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,NTB,CAP Round I,2024-25,6,1
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,NTC,CAP Round I,2024-25,6,2
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,NTD,CAP Round I,2024-25,6,1
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,OBC,CAP Round I,2024-25,6,9
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,SEBC,CAP Round I,2024-25,6,4
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,PWD,CAP Round I,2024-25,6,3
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,DEF,CAP Round I,2024-25,6,3
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,EWS,CAP Round I,2024-25,6,7
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,OPEN,CAP Round I,2024-25,10,14
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,SC,CAP Round I,2024-25,10,4
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,ST,CAP Round I,2024-25,10,2
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,NTB,CAP Round I,2024-25,10,1
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,NTC,CAP Round I,2024-25,10,1
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,OBC,CAP Round I,2024-25,10,6
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,SEBC,CAP Round I,2024-25,10,3
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,PWD,CAP Round I,2024-25,10,1
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,DEF,CAP Round I,2024-25,10,1
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,EWS,CAP Round I,2024-25,10,4
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,OPEN,CAP Round I,2024-25,10,19
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,SC,CAP Round I,2024-25,10,6
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,ST,CAP Round I,2024-25,10,4
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,VJ/DT,CAP Round I,2024-25,10,2
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,NTB,CAP Round I,2024-25,10,1
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,NTC,CAP Round I,2024-25,10,2
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,NTD,CAP Round I,2024-25,10,1
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,OBC,CAP Round I,2024-25,10,10
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,SEBC,CAP Round I,2024-25,10,5
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,PWD,CAP Round I,2024-25,10,4
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,DEF,CAP Round I,2024-25,10,4
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,EWS,CAP Round I,2024-25,10,4
01270,"MUPs College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,OPEN,CAP Round I,2024-25,6,12
01270,"MUPs College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,SC,CAP Round I,2024-25,6,4
01270,"MUPs College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,ST,CAP Round I,2024-25,6,2
01270,"MUPs College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,NTB,CAP Round I,2024-25,6,1
01270,"MUPs College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,NTD,CAP Round I,2024-25,6,1
01270,"MUPs College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,OBC,CAP Round I,2024-25,6,6
01270,"MUPs College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,SEBC,CAP Round I,2024-25,6,3
01270,"MUPs College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,PWD,CAP Round I,2024-25,6,1
01270,"MUPs College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,DEF,CAP Round I,2024-25,6,1
01270,"MUPs College of Pharmacy (B. Pharm), Degaon Tq. Risod Dist. Washim",Pharmacy,EWS,CAP Round I,2024-25,6,4
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,OPEN,CAP Round I,2024-25,10,9
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,SC,CAP Round I,2024-25,10,2
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,ST,CAP Round I,2024-25,10,1
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,VJ/DT,CAP Round I,2024-25,10,1
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,NTC,CAP Round I,2024-25,10,1
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,OBC,CAP Round I,2024-25,10,4
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,SEBC,CAP Round I,2024-25,10,1
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,PWD,CAP Round I,2024-25,10,1
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,DEF,CAP Round I,2024-25,10,1
01271,"Rajarshi Shahu College of Pharmacy, Buldhana",Pharmacy,EWS,CAP Round I,2024-25,10,3
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,OPEN,CAP Round I,2024-25,10,19
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,SC,CAP Round I,2024-25,10,6
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,ST,CAP Round I,2024-25,10,3
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,VJ/DT,CAP Round I,2024-25,10,1
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,NTB,CAP Round I,2024-25,10,2
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,NTC,CAP Round I,2024-25,10,2
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,NTD,CAP Round I,2024-25,10,1
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,OBC,CAP Round I,2024-25,10,8
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,SEBC,CAP Round I,2024-25,10,5
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,PWD,CAP Round I,2024-25,10,3
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,DEF,CAP Round I,2024-25,10,3
01280,"Gawande College of Pharmacy, Sakharkherda",Pharmacy,EWS,CAP Round I,2024-25,10,6
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,OPEN,CAP Round I,2024-25,6,5
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,SC,CAP Round I,2024-25,6,1
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,ST,CAP Round I,2024-25,6,1
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,NTC,CAP Round I,2024-25,6,1
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,OBC,CAP Round I,2024-25,6,1
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,SEBC,CAP Round I,2024-25,6,1
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,EWS,CAP Round I,2024-25,6,6
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,OPEN,CAP Round I,2024-25,6,9
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,SC,CAP Round I,2024-25,6,3
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,ST,CAP Round I,2024-25,6,2
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,VJ/DT,CAP Round I,2024-25,6,1
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,NTD,CAP Round I,2024-25,6,1
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,OBC,CAP Round I,2024-25,6,4
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,SEBC,CAP Round I,2024-25,6,2
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,PWD,CAP Round I,2024-25,6,1
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,DEF,CAP Round I,2024-25,6,1
01282,"Laddhad College of Pharmacy, Yelgaon, Buldhana",Pharmacy,EWS,CAP Round I,2024-25,6,4
01283,"P. R. Pote Patil College of Pharmacy, Amravati",Pharmacy,OPEN,CAP Round I,2024-25,10,8
01283,"P. R. Pote Patil College of Pharmacy, Amravati",Pharmacy,SC,CAP Round I,2024-25,10,2
01283,"P. R. Pote Patil College of Pharmacy, Amravati",Pharmacy,ST,CAP Round I,2024-25,10,1
01283,"P. R. Pote Patil College of Pharmacy, Amravati",Pharmacy,NTB,CAP Round I,2024-25,10,1
