Year,Branch_Name,CAP_Round,College_Code,College_Name,Location,College_Type,Category,Seat_Type,Gender,Rank,Percentile
2025-26,D Pharmacy,CAP Round II,01131,"Vidya Bharati College of Pharmacy, Amravati",Amravati,Unaided,GOBCS,State Level,Any,10097,70.67
2025-26,D Pharmacy,CAP Round II,01131,"Vidya Bharati College of Pharmacy, Amravati",Amravati,Unaided,LOPENS,State Level,Ladies,4145,79.33
2025-26,D Pharmacy,CAP Round II,01131,"Vidya Bharati College of Pharmacy, Amravati",Amravati,Unaided,LSCS,State Level,Ladies,21586,55.33
2025-26,D Pharmacy,CAP Round II,01131,"Vidya Bharati College of Pharmacy, Amravati",Amravati,Unaided,LOBCS,State Level,Ladies,4793,78.33
2025-26,D Pharmacy,CAP Round II,01131,"Vidya Bharati College of Pharmacy, Amravati",Amravati,Unaided,EWS,Special,Any,25004,50.67
2025-26,D Pharmacy,CAP Round II,01131,"Vidya Bharati College of Pharmacy, Amravati",Amravati,Unaided,TFWS,Special,Any,6097,76.33
2025-26,D Pharmacy,CAP Round II,01131,"Vidya Bharati College of Pharmacy, Amravati",Amravati,Unaided,PWDOPENS,State Level,Any,7892,73.67
2025-26,D Pharmacy,CAP Round II,01131,"Vidya Bharati College of Pharmacy, Amravati",Amravati,Unaided,GSEBCS,State Level,Any,10105,70.67
2025-26,D Pharmacy,CAP Round II,01131,"Vidya Bharati College of Pharmacy, Amravati",Amravati,Unaided,LSEBCS,State Level,Ladies,12800,67.0
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,GOPENS,State Level,Any,935,87.0
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,GSCS,State Level,Any,3072,81.33
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,GNT3S,State Level,Any,11019,69.67
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,GOBCS,State Level,Any,14317,65.0
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,GSEBCS,State Level,Any,7242,74.67
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,LOPENS,State Level,Ladies,745,87.67
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,LSCS,State Level,Ladies,2820,82.0
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,LSEBCS,State Level,Ladies,6087,76.33
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,PWDOPENS,State Level,Any,2547,82.33
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,DEFOPENS,State Level,Any,3635,80.33
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,GSCS,State Level,Any,10460,70.33
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,GSTS,State Level,Any,23343,53.0
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,GNT2S,State Level,Any,30422,44.0
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,GVJS,State Level,Any,32370,41.67
2025-26,D Pharmacy,CAP Round II,01133,"Anuradha College Of Pharmacy, Chikhli",Buldhana,Unaided,LSTS,State Level,Ladies,29411,45.33
2025-26,D Pharmacy,CAP Round II,01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Yavatmal,Unaided,GOPENS,State Level,Any,33392,40.33
2025-26,D Pharmacy,CAP Round II,01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Yavatmal,Unaided,GNT1S,State Level,Any,34016,39.67
2025-26,D Pharmacy,CAP Round II,01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Yavatmal,Unaided,LOPENS,State Level,Ladies,24568,51.33
2025-26,D Pharmacy,CAP Round II,01134,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Yavatmal,Unaided,TFWS,Special,Any,28497,46.33
2025-26,D Pharmacy,CAP Round II,01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Akola,Unaided,GOPENS,State Level,Any,8951,72.33
2025-26,D Pharmacy,CAP Round II,01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Akola,Unaided,GSCS,State Level,Any,25441,50.33
2025-26,D Pharmacy,CAP Round II,01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Akola,Unaided,GOBCS,State Level,Any,11286,69.0
2025-26,D Pharmacy,CAP Round II,01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Akola,Unaided,LOBCS,State Level,Ladies,8556,73.0
2025-26,D Pharmacy,CAP Round II,01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Akola,Unaided,DEFOPENS,State Level,Any,10259,70.67
2025-26,D Pharmacy,CAP Round II,01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Akola,Unaided,GSTS,State Level,Any,12155,68.0
2025-26,D Pharmacy,CAP Round II,01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Akola,Unaided,GNT1S,State Level,Any,13525,66.0
2025-26,D Pharmacy,CAP Round II,01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Akola,Unaided,GVJS,State Level,Any,16616,62.0
2025-26,D Pharmacy,CAP Round II,01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Akola,Unaided,GSEBCS,State Level,Any,22305,54.33
2025-26,D Pharmacy,CAP Round II,01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Akola,Unaided,LSTS,State Level,Ladies,13026,66.67
2025-26,D Pharmacy,CAP Round II,01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Akola,Unaided,LSEBCS,State Level,Ladies,28690,46.0
2025-26,D Pharmacy,CAP Round II,01136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Akola,Unaided,ORPHAN,Special,Any,28787,46.0
2025-26,D Pharmacy,CAP Round II,01155,"Shikshan Prsarak Mandal's Institute of Pharmacy, Wani",Washim,Unaided,GOPENS,State Level,Any,27033,48.33
2025-26,D Pharmacy,CAP Round II,01155,"Shikshan Prsarak Mandal's Institute of Pharmacy, Wani",Washim,Unaided,GSTS,State Level,Any,33450,40.33
2025-26,D Pharmacy,CAP Round II,01155,"Shikshan Prsarak Mandal's Institute of Pharmacy, Wani",Washim,Unaided,LSTS,State Level,Ladies,32952,41.0
2025-26,D Pharmacy,CAP Round II,01155,"Shikshan Prsarak Mandal's Institute of Pharmacy, Wani",Washim,Unaided,PWDOPENS,State Level,Any,27292,48.0
2025-26,D Pharmacy,CAP Round II,01155,"Shikshan Prsarak Mandal's Institute of Pharmacy, Wani",Washim,Unaided,DEFOPENS,State Level,Any,28266,46.67
2025-26,D Pharmacy,CAP Round II,01155,"Shikshan Prsarak Mandal's Institute of Pharmacy, Wani",Washim,Unaided,GSCS,State Level,Any,30476,44.0
2025-26,D Pharmacy,CAP Round II,01155,"Shikshan Prsarak Mandal's Institute of Pharmacy, Wani",Washim,Unaided,GNT1S,State Level,Any,30703,43.67
2025-26,D Pharmacy,CAP Round II,01155,"Shikshan Prsarak Mandal's Institute of Pharmacy, Wani",Washim,Unaided,GNT3S,State Level,Any,30973,43.33
2025-26,D Pharmacy,CAP Round II,01155,"Shikshan Prsarak Mandal's Institute of Pharmacy, Wani",Washim,Unaided,GVJS,State Level,Any,31446,42.67
2025-26,D Pharmacy,CAP Round II,01155,"Shikshan Prsarak Mandal's Institute of Pharmacy, Wani",Washim,Unaided,GSEBCS,State Level,Any,32576,41.33
2025-26,D Pharmacy,CAP Round II,01155,"Shikshan Prsarak Mandal's Institute of Pharmacy, Wani",Washim,Unaided,LSEBCS,State Level,Ladies,32701,41.33
2025-26,D Pharmacy,CAP Round II,01156,"Janata Shikshan Prasarak Mandal's Sudhakarrao Naik Institute Of Pharmacy, Pusad",Yavatmal,Unaided,GOPENS,State Level,Any,1298,85.67
2025-26,D Pharmacy,CAP Round II,01156,"Janata Shikshan Prasarak Mandal's Sudhakarrao Naik Institute Of Pharmacy, Pusad",Yavatmal,Unaided,GSCS,State Level,Any,33638,40.0
2025-26,D Pharmacy,CAP Round II,01156,"Janata Shikshan Prasarak Mandal's Sudhakarrao Naik Institute Of Pharmacy, Pusad",Yavatmal,Unaided,GSTS,State Level,Any,11872,68.33
2025-26,D Pharmacy,CAP Round II,01156,"Janata Shikshan Prasarak Mandal's Sudhakarrao Naik Institute Of Pharmacy, Pusad",Yavatmal,Unaided,GNT1S,State Level,Any,10214,70.67
2025-26,D Pharmacy,CAP Round II,01156,"Janata Shikshan Prasarak Mandal's Sudhakarrao Naik Institute Of Pharmacy, Pusad",Yavatmal,Unaided,GOBCS,State Level,Any,35715,37.33
2025-26,D Pharmacy,CAP Round II,01156,"Janata Shikshan Prasarak Mandal's Sudhakarrao Naik Institute Of Pharmacy, Pusad",Yavatmal,Unaided,LOBCS,State Level,Ladies,7999,73.67
2025-26,D Pharmacy,CAP Round II,01156,"Janata Shikshan Prasarak Mandal's Sudhakarrao Naik Institute Of Pharmacy, Pusad",Yavatmal,Unaided,EWS,Special,Any,35126,38.33
2025-26,D Pharmacy,CAP Round II,01156,"Janata Shikshan Prasarak Mandal's Sudhakarrao Naik Institute Of Pharmacy, Pusad",Yavatmal,Unaided,PWDOPENS,State Level,Any,10345,70.33
2025-26,D Pharmacy,CAP Round II,01156,"Janata Shikshan Prasarak Mandal's Sudhakarrao Naik Institute Of Pharmacy, Pusad",Yavatmal,Unaided,DEFOPENS,State Level,Any,10362,70.33
2025-26,D Pharmacy,CAP Round II,01156,"Janata Shikshan Prasarak Mandal's Sudhakarrao Naik Institute Of Pharmacy, Pusad",Yavatmal,Unaided,GSCS,State Level,Any,23965,52.33
2025-26,D Pharmacy,CAP Round II,01156,"Janata Shikshan Prasarak Mandal's Sudhakarrao Naik Institute Of Pharmacy, Pusad",Yavatmal,Unaided,GSTS,State Level,Any,32373,41.67
2025-26,D Pharmacy,CAP Round II,01156,"Janata Shikshan Prasarak Mandal's Sudhakarrao Naik Institute Of Pharmacy, Pusad",Yavatmal,Unaided,GNT3S,State Level,Any,36527,35.67
2025-26,D Pharmacy,CAP Round II,01156,"Janata Shikshan Prasarak Mandal's Sudhakarrao Naik Institute Of Pharmacy, Pusad",Yavatmal,Unaided,LSCS,State Level,Ladies,30221,44.33
2025-26,D Pharmacy,CAP Round II,01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Yavatmal,Unaided,GOPENS,State Level,Any,29379,45.33
2025-26,D Pharmacy,CAP Round II,01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Yavatmal,Unaided,GOBCS,State Level,Any,33797,40.0
2025-26,D Pharmacy,CAP Round II,01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Yavatmal,Unaided,LNT3S,State Level,Ladies,22090,54.67
2025-26,D Pharmacy,CAP Round II,01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Yavatmal,Unaided,LOBCS,State Level,Ladies,34043,39.67
2025-26,D Pharmacy,CAP Round II,01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Yavatmal,Unaided,GOPENS,State Level,Any,11616,68.67
2025-26,D Pharmacy,CAP Round II,01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Yavatmal,Unaided,GSCS,State Level,Any,11908,68.33
2025-26,D Pharmacy,CAP Round II,01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Yavatmal,Unaided,TFWS,Special,Any,9202,72.0
2025-26,D Pharmacy,CAP Round II,01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Yavatmal,Unaided,DEFOPENS,State Level,Any,12559,67.33
2025-26,D Pharmacy,CAP Round II,01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Yavatmal,Unaided,GSTS,State Level,Any,13188,66.67
2025-26,D Pharmacy,CAP Round II,01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Yavatmal,Unaided,GNT2S,State Level,Any,17550,60.67
2025-26,D Pharmacy,CAP Round II,01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Yavatmal,Unaided,GNT3S,State Level,Any,18068,60.0
2025-26,D Pharmacy,CAP Round II,01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Yavatmal,Unaided,GVJS,State Level,Any,18127,60.0
2025-26,D Pharmacy,CAP Round II,01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Yavatmal,Unaided,GSEBCS,State Level,Any,24490,51.67
2025-26,D Pharmacy,CAP Round II,01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Yavatmal,Unaided,LSTS,State Level,Ladies,13425,66.33
2025-26,D Pharmacy,CAP Round II,01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Yavatmal,Unaided,LNT2S,State Level,Ladies,17704,60.33
2025-26,D Pharmacy,CAP Round II,01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Yavatmal,Unaided,GOPENS,State Level,Any,8995,72.33
2025-26,D Pharmacy,CAP Round II,01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Yavatmal,Unaided,GSTS,State Level,Any,14873,64.33
2025-26,D Pharmacy,CAP Round II,01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Yavatmal,Unaided,LOPENS,State Level,Ladies,4798,78.33
2025-26,D Pharmacy,CAP Round II,01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Yavatmal,Unaided,TFWS,Special,Any,8766,72.67
2025-26,D Pharmacy,CAP Round II,01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Yavatmal,Unaided,PWDOPENS,State Level,Any,9030,72.33
2025-26,D Pharmacy,CAP Round II,01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Yavatmal,Unaided,DEFOPENS,State Level,Any,9217,72.0
2025-26,D Pharmacy,CAP Round II,01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Yavatmal,Unaided,GSTS,State Level,Any,10179,70.67
2025-26,D Pharmacy,CAP Round II,01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Yavatmal,Unaided,GVJS,State Level,Any,13143,66.67
2025-26,D Pharmacy,CAP Round II,01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Yavatmal,Unaided,GSEBCS,State Level,Any,13450,66.33
2025-26,D Pharmacy,CAP Round II,01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Yavatmal,Unaided,LSTS,State Level,Ladies,12290,67.67
2025-26,D Pharmacy,CAP Round II,01160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",Yavatmal,Unaided,LSEBCS,State Level,Ladies,13708,66.0
2025-26,D Pharmacy,CAP Round II,01162,"Sanjay Rathod Shikshan Sanstha's Manohar Naik Institute of Pharmacy,Umarkhed",Washim,Unaided,GOPENS,State Level,Any,21964,55.0
2025-26,D Pharmacy,CAP Round II,01162,"Sanjay Rathod Shikshan Sanstha's Manohar Naik Institute of Pharmacy,Umarkhed",Washim,Unaided,LOPENS,State Level,Ladies,15243,63.67
2025-26,D Pharmacy,CAP Round II,01162,"Sanjay Rathod Shikshan Sanstha's Manohar Naik Institute of Pharmacy,Umarkhed",Washim,Unaided,EWS,Special,Any,16189,62.33
2025-26,D Pharmacy,CAP Round II,01162,"Sanjay Rathod Shikshan Sanstha's Manohar Naik Institute of Pharmacy,Umarkhed",Washim,Unaided,PWDOPENS,State Level,Any,25371,50.33
2025-26,D Pharmacy,CAP Round II,01162,"Sanjay Rathod Shikshan Sanstha's Manohar Naik Institute of Pharmacy,Umarkhed",Washim,Unaided,DEFOPENS,State Level,Any,33510,40.33
2025-26,D Pharmacy,CAP Round II,01162,"Sanjay Rathod Shikshan Sanstha's Manohar Naik Institute of Pharmacy,Umarkhed",Washim,Unaided,GSTS,State Level,Any,35653,37.33
2025-26,D Pharmacy,CAP Round II,01163,"Mahila Utkarsha Pratishstan's Pharmacy College, Risod, Dist. Washim",Washim,Unaided,GOPENS,State Level,Any,9609,71.33
2025-26,D Pharmacy,CAP Round II,01163,"Mahila Utkarsha Pratishstan's Pharmacy College, Risod, Dist. Washim",Washim,Unaided,LOPENS,State Level,Ladies,351,90.0
2025-26,D Pharmacy,CAP Round II,01163,"Mahila Utkarsha Pratishstan's Pharmacy College, Risod, Dist. Washim",Washim,Unaided,LOBCS,State Level,Ladies,16763,61.67
2025-26,D Pharmacy,CAP Round II,01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Amravati,Unaided,GOPENS,State Level,Any,29081,45.67
2025-26,D Pharmacy,CAP Round II,01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Amravati,Unaided,LOPENS,State Level,Ladies,28576,46.33
2025-26,D Pharmacy,CAP Round II,01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Amravati,Unaided,EWS,Special,Any,27082,48.0
2025-26,D Pharmacy,CAP Round II,01165,"Dwarka Bahuuddeshiya Gramin Vikas Foundation's Rajashri Shahu College Of Pharmacy, Buldhana",Buldhana,Unaided,GOPENS,State Level,Any,7460,74.33
2025-26,D Pharmacy,CAP Round II,01165,"Dwarka Bahuuddeshiya Gramin Vikas Foundation's Rajashri Shahu College Of Pharmacy, Buldhana",Buldhana,Unaided,GSCS,State Level,Any,22877,53.67
