college_code,college_name,branch_name,category,cap_round,year,intake,filled_seats
03016,"Bombay College of Pharmacy, Santacruz(E), Mumbai",Pharmacy,OBC,CAP Round I,2024-25,40,7
03016,"Bombay College of Pharmacy, Santacruz(E), Mumbai",Pharmacy,SEBC,CAP Round I,2024-25,40,3
03016,"Bombay College of Pharmacy, Santacruz(E), Mumbai",Pharmacy,PWD,CAP Round I,2024-25,40,1
03016,"Bombay College of Pharmacy, Santacruz(E), Mumbai",Pharmacy,DEF,CAP Round I,2024-25,40,1
03016,"Bombay College of Pharmacy, Santacruz(E), Mumbai",Pharmacy,EWS,CAP Round I,2024-25,40,4
03016,"Bombay College of Pharmacy, Santacruz(E), Mumbai",Pharmacy,TFWS,CAP Round I,2024-25,40,2
03036,"Institute of Chemical Technology, Matunga, Mumbai",Pharmacy,OPEN,CAP Round I,2024-25,30,10
03036,"Institute of Chemical Technology, Matunga, Mumbai",Pharmacy,SC,CAP Round I,2024-25,30,4
03036,"Institute of Chemical Technology, Matunga, Mumbai",Pharmacy,ST,CAP Round I,2024-25,30,2
03036,"Institute of Chemical Technology, Matunga, Mumbai",Pharmacy,VJ/DT,CAP Round I,2024-25,30,1
03036,"Institute of Chemical Technology, Matunga, Mumbai",Pharmacy,NTB,CAP Round I,2024-25,30,1
03036,"Institute of Chemical Technology, Matunga, Mumbai",Pharmacy,NTC,CAP Round I,2024-25,30,1
03036,"Institute of Chemical Technology, Matunga, Mumbai",Pharmacy,OBC,CAP Round I,2024-25,30,6
03036,"Institute of Chemical Technology, Matunga, Mumbai",Pharmacy,SEBC,CAP Round I,2024-25,30,3
03036,"Institute of Chemical Technology, Matunga, Mumbai",Pharmacy,PWD,CAP Round I,2024-25,30,1
03036,"Institute of Chemical Technology, Matunga, Mumbai",Pharmacy,DEF,CAP Round I,2024-25,30,1
03036,"Institute of Chemical Technology, Matunga, Mumbai",Pharmacy,EWS,CAP Round I,2024-25,30,3
03036,"Institute of Chemical Technology, Matunga, Mumbai",Pharmacy,TFWS,CAP Round I,2024-25,30,2
03237,"Vivekanand Education Society's College of Pharmacy, Chembur, Mumbai",Pharmacy,OPEN,CAP Round I,2024-25,100,42
03237,"Vivekanand Education Society's College of Pharmacy, Chembur, Mumbai",Pharmacy,TFWS,CAP Round I,2024-25,100,5
03240,"Aldel Education Trust's St. John Institute of Pharmacy and Research, Vevoor, Palghar",Pharmacy,OPEN,CAP Round I,2024-25,100,25
03240,"Aldel Education Trust's St. John Institute of Pharmacy and Research, Vevoor, Palghar",Pharmacy,TFWS,CAP Round I,2024-25,100,5
04265,"Lokmanya Tilak Jankalyan Shikshan Sanstha's Priyadarshini J. L. college of pharmacy, Nagpur",Pharmacy,OPEN,CAP Round I,2024-25,100,29
04265,"Lokmanya Tilak Jankalyan Shikshan Sanstha's Priyadarshini J. L. college of pharmacy, Nagpur",Pharmacy,TFWS,CAP Round I,2024-25,100,5
05186,"R. C. Patel Institute of Pharmaceutical Education and Research, Shirpur",Pharmacy,OPEN,CAP Round I,2024-25,100,33
05186,"R. C. Patel Institute of Pharmaceutical Education and Research, Shirpur",Pharmacy,TFWS,CAP Round I,2024-25,100,5
05186,"R. C. Patel Institute of Pharmaceutical Education and Research, Shirpur",,OPEN,CAP Round I,2024-25,0,13
05195,"Sanjivani Rural Education Society's Sanjivani College of Pharmaceutical & Research, Kopargaon",Pharmacy,OPEN,CAP Round I,2024-25,100,25
05195,"Sanjivani Rural Education Society's Sanjivani College of Pharmaceutical & Research, Kopargaon",Pharmacy,SC,CAP Round I,2024-25,100,8
05195,"Sanjivani Rural Education Society's Sanjivani College of Pharmaceutical & Research, Kopargaon",Pharmacy,ST,CAP Round I,2024-25,100,5
05195,"Sanjivani Rural Education Society's Sanjivani College of Pharmaceutical & Research, Kopargaon",Pharmacy,VJ/DT,CAP Round I,2024-25,100,2
05195,"Sanjivani Rural Education Society's Sanjivani College of Pharmaceutical & Research, Kopargaon",Pharmacy,NTB,CAP Round I,2024-25,100,2
05195,"Sanjivani Rural Education Society's Sanjivani College of Pharmaceutical & Research, Kopargaon",Pharmacy,NTC,CAP Round I,2024-25,100,3
05195,"Sanjivani Rural Education Society's Sanjivani College of Pharmaceutical & Research, Kopargaon",Pharmacy,NTD,CAP Round I,2024-25,100,1
05195,"Sanjivani Rural Education Society's Sanjivani College of Pharmaceutical & Research, Kopargaon",Pharmacy,OBC,CAP Round I,2024-25,100,13
05195,"Sanjivani Rural Education Society's Sanjivani College of Pharmaceutical & Research, Kopargaon",Pharmacy,SEBC,CAP Round I,2024-25,100,7
05195,"Sanjivani Rural Education Society's Sanjivani College of Pharmaceutical & Research, Kopargaon",Pharmacy,PWD,CAP Round I,2024-25,100,4
05195,"Sanjivani Rural Education Society's Sanjivani College of Pharmaceutical & Research, Kopargaon",Pharmacy,DEF,CAP Round I,2024-25,100,4
05195,"Sanjivani Rural Education Society's Sanjivani College of Pharmaceutical & Research, Kopargaon",Pharmacy,EWS,CAP Round I,2024-25,100,10
05195,"Sanjivani Rural Education Society's Sanjivani College of Pharmaceutical & Research, Kopargaon",Pharmacy,TFWS,CAP Round I,2024-25,100,5
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",Pharmacy,OPEN,CAP Round I,2024-25,100,24
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",Pharmacy,SC,CAP Round I,2024-25,100,8
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",Pharmacy,ST,CAP Round I,2024-25,100,4
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",Pharmacy,VJ/DT,CAP Round I,2024-25,100,2
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",Pharmacy,NTB,CAP Round I,2024-25,100,2
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",Pharmacy,NTC,CAP Round I,2024-25,100,2
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",Pharmacy,NTD,CAP Round I,2024-25,100,2
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",Pharmacy,OBC,CAP Round I,2024-25,100,11
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",Pharmacy,SEBC,CAP Round I,2024-25,100,5
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",Pharmacy,PWD,CAP Round I,2024-25,100,2
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",Pharmacy,DEF,CAP Round I,2024-25,100,2
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",Pharmacy,EWS,CAP Round I,2024-25,100,10
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",Pharmacy,TFWS,CAP Round I,2024-25,100,5
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",,OPEN,CAP Round I,2024-25,0,7
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",,SC,CAP Round I,2024-25,0,2
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",,ST,CAP Round I,2024-25,0,2
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",,VJ/DT,CAP Round I,2024-25,0,1
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",,NTC,CAP Round I,2024-25,0,1
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",,OBC,CAP Round I,2024-25,0,3
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",,SEBC,CAP Round I,2024-25,0,3
06360,"Chanakya Education. Soceity's, Indira College of Pharmacy, Tathawade, Pune",,EWS,CAP Round I,2024-25,0,3
06652,"Poona College Of Pharmacy, Erandwane, Pune",Pharmacy,PWD,CAP Round I,2024-25,60,2
06652,"Poona College Of Pharmacy, Erandwane, Pune",Pharmacy,DEF,CAP Round I,2024-25,60,2
06652,"Poona College Of Pharmacy, Erandwane, Pune",Pharmacy,EWS,CAP Round I,2024-25,60,6
06652,"Poona College Of Pharmacy, Erandwane, Pune",Pharmacy,TFWS,CAP Round I,2024-25,60,3
02009,"Government College of Pharmacy, Aurangabad",Pharmacy,PWD,CAP Round I,2024-25,60,2
02009,"Government College of Pharmacy, Aurangabad",Pharmacy,DEF,CAP Round I,2024-25,60,2
02009,"Government College of Pharmacy, Aurangabad",Pharmacy,EWS,CAP Round I,2024-25,60,6
02009,"Government College of Pharmacy, Aurangabad",Pharmacy,TFWS,CAP Round I,2024-25,60,3
02009,"Government College of Pharmacy, Aurangabad",,PWD,CAP Round I,2024-25,0,1
02009,"Government College of Pharmacy, Aurangabad",,DEF,CAP Round I,2024-25,0,1
02009,"Government College of Pharmacy, Aurangabad",,EWS,CAP Round I,2024-25,0,3
02148,"Maulana Azad Education Trust's Y.B.Chavan College of Pharmacy, Aurangabad",Pharmacy,TFWS,CAP Round I,2024-25,100,5
02151,"Adarsha Shikshan Prasarak Mandal's K.T. Patil College of Pharmacy, Osmanabad",Pharmacy,PWD,CAP Round I,2024-25,100,4
02151,"Adarsha Shikshan Prasarak Mandal's K.T. Patil College of Pharmacy, Osmanabad",Pharmacy,DEF,CAP Round I,2024-25,100,4
02151,"Adarsha Shikshan Prasarak Mandal's K.T. Patil College of Pharmacy, Osmanabad",Pharmacy,EWS,CAP Round I,2024-25,100,10
02151,"Adarsha Shikshan Prasarak Mandal's K.T. Patil College of Pharmacy, Osmanabad",Pharmacy,TFWS,CAP Round I,2024-25,100,5
02151,"Adarsha Shikshan Prasarak Mandal's K.T. Patil College of Pharmacy, Osmanabad",,EWS,CAP Round I,2024-25,0,3
02153,"Yash Institute of Pharmacy, Aurangabad",Pharmacy,PWD,CAP Round I,2024-25,100,4
02153,"Yash Institute of Pharmacy, Aurangabad",Pharmacy,DEF,CAP Round I,2024-25,100,4
02153,"Yash Institute of Pharmacy, Aurangabad",Pharmacy,EWS,CAP Round I,2024-25,100,10
02153,"Yash Institute of Pharmacy, Aurangabad",Pharmacy,TFWS,CAP Round I,2024-25,100,5
02158,"Ramchandra Sanskritik Krida Mandal's R.D. Bhakt College of Pharmacy, Jalna",Pharmacy,PWD,CAP Round I,2024-25,100,2
02158,"Ramchandra Sanskritik Krida Mandal's R.D. Bhakt College of Pharmacy, Jalna",Pharmacy,DEF,CAP Round I,2024-25,100,2
02158,"Ramchandra Sanskritik Krida Mandal's R.D. Bhakt College of Pharmacy, Jalna",Pharmacy,EWS,CAP Round I,2024-25,100,10
02251,"Shri Balaji Shikshan Prasarak Mamdal's , B.Pharmacy College, Ambajogai",Pharmacy,PWD,CAP Round I,2024-25,60,1
02251,"Shri Balaji Shikshan Prasarak Mamdal's , B.Pharmacy College, Ambajogai",Pharmacy,DEF,CAP Round I,2024-25,60,1
02251,"Shri Balaji Shikshan Prasarak Mamdal's , B.Pharmacy College, Ambajogai",Pharmacy,EWS,CAP Round I,2024-25,60,6
02251,"Shri Balaji Shikshan Prasarak Mamdal's , B.Pharmacy College, Ambajogai",Pharmacy,TFWS,CAP Round I,2024-25,60,3
02542,"Aditya Diploma Institute of Pharmacy, Beed",Pharmacy,PWD,CAP Round I,2024-25,100,4
02542,"Aditya Diploma Institute of Pharmacy, Beed",Pharmacy,DEF,CAP Round I,2024-25,100,4
02542,"Aditya Diploma Institute of Pharmacy, Beed",Pharmacy,EWS,CAP Round I,2024-25,100,10
02560,"Anand Charitable Sanstha's College of Pharmaceutical Science & Research, Ashti",Pharmacy,PWD,CAP Round I,2024-25,100,2
02560,"Anand Charitable Sanstha's College of Pharmaceutical Science & Research, Ashti",Pharmacy,DEF,CAP Round I,2024-25,100,2
02560,"Anand Charitable Sanstha's College of Pharmaceutical Science & Research, Ashti",Pharmacy,EWS,CAP Round I,2024-25,100,10
02560,"Anand Charitable Sanstha's College of Pharmaceutical Science & Research, Ashti",Pharmacy,TFWS,CAP Round I,2024-25,100,5
02561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",Pharmacy,PWD,CAP Round I,2024-25,100,4
02561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",Pharmacy,DEF,CAP Round I,2024-25,100,4
02561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",Pharmacy,EWS,CAP Round I,2024-25,100,10
02561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",Pharmacy,TFWS,CAP Round I,2024-25,100,5
02586,"Shri. Goraksha College of Pharmacy & Research Centre, Khamgaon, Aurangabad",Pharmacy,PWD,CAP Round I,2024-25,100,2
02586,"Shri. Goraksha College of Pharmacy & Research Centre, Khamgaon, Aurangabad",Pharmacy,DEF,CAP Round I,2024-25,100,2
02586,"Shri. Goraksha College of Pharmacy & Research Centre, Khamgaon, Aurangabad",Pharmacy,EWS,CAP Round I,2024-25,100,10
02586,"Shri. Goraksha College of Pharmacy & Research Centre, Khamgaon, Aurangabad",Pharmacy,TFWS,CAP Round I,2024-25,100,5
02608,"Shri Sai Institute Of Pharmacy And Research, Aurangabad",Pharmacy,PWD,CAP Round I,2024-25,100,4
02608,"Shri Sai Institute Of Pharmacy And Research, Aurangabad",Pharmacy,DEF,CAP Round I,2024-25,100,4
02608,"Shri Sai Institute Of Pharmacy And Research, Aurangabad",Pharmacy,EWS,CAP Round I,2024-25,100,10
02608,"Shri Sai Institute Of Pharmacy And Research, Aurangabad",Pharmacy,TFWS,CAP Round I,2024-25,100,5
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,PWD,CAP Round I,2024-25,60,2
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,DEF,CAP Round I,2024-25,60,2
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,EWS,CAP Round I,2024-25,60,6
01157,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Pharmacy,TFWS,CAP Round I,2024-25,60,3
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,PWD,CAP Round I,2024-25,60,1
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,DEF,CAP Round I,2024-25,60,1
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,EWS,CAP Round I,2024-25,60,6
01159,"Navsanjivan Shikshan Mandal's College of Pharmacy, Dharwa",Pharmacy,TFWS,CAP Round I,2024-25,60,3
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,PWD,CAP Round I,2024-25,100,4
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,DEF,CAP Round I,2024-25,100,4
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,EWS,CAP Round I,2024-25,100,10
01161,"Matoshri Education Society's Satyajeet College of Pharmacy, Khandala, Akola Road Mehkar, Tq. Mehkar, Dist. Buldhana",Pharmacy,TFWS,CAP Round I,2024-25,100,5
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,PWD,CAP Round I,2024-25,60,1
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,DEF,CAP Round I,2024-25,60,1
01164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",Pharmacy,EWS,CAP Round I,2024-25,60,6
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,PWD,CAP Round I,2024-25,100,2
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,DEF,CAP Round I,2024-25,100,2
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,EWS,CAP Round I,2024-25,100,10
01171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Pharmacy,TFWS,CAP Round I,2024-25,100,5
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,PWD,CAP Round I,2024-25,100,4
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,DEF,CAP Round I,2024-25,100,4
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,EWS,CAP Round I,2024-25,100,10
01264,"Vidarbha Institute of Pharmacy, Washim",Pharmacy,TFWS,CAP Round I,2024-25,100,5
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,PWD,CAP Round I,2024-25,60,1
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,DEF,CAP Round I,2024-25,60,1
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,EWS,CAP Round I,2024-25,60,6
01281,"Kamalprakash Pharmacy College & Research Centre, Kherda",Pharmacy,TFWS,CAP Round I,2024-25,60,3
01290,"Jagadambha Institute Of Pharmacy And Research, Kalamb",Pharmacy,PWD,CAP Round I,2024-25,100,4
01290,"Jagadambha Institute Of Pharmacy And Research, Kalamb",Pharmacy,DEF,CAP Round I,2024-25,100,4
01290,"Jagadambha Institute Of Pharmacy And Research, Kalamb",Pharmacy,EWS,CAP Round I,2024-25,100,10
01290,"Jagadambha Institute Of Pharmacy And Research, Kalamb",Pharmacy,TFWS,CAP Round I,2024-25,100,5
01296,"Dr. Rajendra Gode College Of Pharmacy, Amravati",Pharmacy,PWD,CAP Round I,2024-25,100,4
01296,"Dr. Rajendra Gode College Of Pharmacy, Amravati",Pharmacy,DEF,CAP Round I,2024-25,100,4
01296,"Dr. Rajendra Gode College Of Pharmacy, Amravati",Pharmacy,EWS,CAP Round I,2024-25,100,10
01296,"Dr. Rajendra Gode College Of Pharmacy, Amravati",Pharmacy,TFWS,CAP Round I,2024-25,100,5
01297,"Vidyaniketan College Of Pharmacy, Anjangaon Surji",Pharmacy,TFWS,CAP Round I,2024-25,60,3
01301,"Mauli Institute of Pharmacy & Research Centre, Washim",Pharmacy,PWD,CAP Round I,2024-25,60,2
01301,"Mauli Institute of Pharmacy & Research Centre, Washim",Pharmacy,DEF,CAP Round I,2024-25,60,2
01301,"Mauli Institute of Pharmacy & Research Centre, Washim",Pharmacy,EWS,CAP Round I,2024-25,60,6
01301,"Mauli Institute of Pharmacy & Research Centre, Washim",Pharmacy,TFWS,CAP Round I,2024-25,60,3
01307,Sushganga College of Pharmacy,Pharmacy,PWD,CAP Round I,2024-25,60,2
01307,Sushganga College of Pharmacy,Pharmacy,DEF,CAP Round I,2024-25,60,2
01307,Sushganga College of Pharmacy,Pharmacy,EWS,CAP Round I,2024-25,60,6
01307,Sushganga College of Pharmacy,Pharmacy,TFWS,CAP Round I,2024-25,60,3
01343,Savitridevi College of Pharmacy,Pharmacy,PWD,CAP Round I,2024-25,60,2
01343,Savitridevi College of Pharmacy,Pharmacy,DEF,CAP Round I,2024-25,60,2
01343,Savitridevi College of Pharmacy,Pharmacy,EWS,CAP Round I,2024-25,60,6
01343,Savitridevi College of Pharmacy,Pharmacy,TFWS,CAP Round I,2024-25,60,3
02118,"Shree Bhairavnath Nisarg Mandal.'S Diploma In Pharmacy Institute, Hatta, Tal.Basmat",Pharmacy,PWD,CAP Round I,2024-25,60,2
02118,"Shree Bhairavnath Nisarg Mandal.'S Diploma In Pharmacy Institute, Hatta, Tal.Basmat",Pharmacy,DEF,CAP Round I,2024-25,60,2
02118,"Shree Bhairavnath Nisarg Mandal.'S Diploma In Pharmacy Institute, Hatta, Tal.Basmat",Pharmacy,EWS,CAP Round I,2024-25,60,6
02130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",Pharmacy,PWD,CAP Round I,2024-25,100,4
02130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",Pharmacy,DEF,CAP Round I,2024-25,100,4
02130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",Pharmacy,EWS,CAP Round I,2024-25,100,10
02130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",Pharmacy,TFWS,CAP Round I,2024-25,100,5
02154,"Shri. Dhaneshwari Manav Vikas Mandal's Dr. Vedprakash Patil Pharmacy, College, Gevrai, Aurangabad.",Pharmacy,PWD,CAP Round I,2024-25,100,4
02154,"Shri. Dhaneshwari Manav Vikas Mandal's Dr. Vedprakash Patil Pharmacy, College, Gevrai, Aurangabad.",Pharmacy,DEF,CAP Round I,2024-25,100,4
02154,"Shri. Dhaneshwari Manav Vikas Mandal's Dr. Vedprakash Patil Pharmacy, College, Gevrai, Aurangabad.",Pharmacy,EWS,CAP Round I,2024-25,100,10
02154,"Shri. Dhaneshwari Manav Vikas Mandal's Dr. Vedprakash Patil Pharmacy, College, Gevrai, Aurangabad.",Pharmacy,TFWS,CAP Round I,2024-25,100,5
02202,"Sayli Charitable Trust's College Of Pharmacy, Mitmita, Aurangabad.",Pharmacy,PWD,CAP Round I,2024-25,100,4
02202,"Sayli Charitable Trust's College Of Pharmacy, Mitmita, Aurangabad.",Pharmacy,DEF,CAP Round I,2024-25,100,4
02202,"Sayli Charitable Trust's College Of Pharmacy, Mitmita, Aurangabad.",Pharmacy,EWS,CAP Round I,2024-25,100,10
02202,"Sayli Charitable Trust's College Of Pharmacy, Mitmita, Aurangabad.",Pharmacy,TFWS,CAP Round I,2024-25,100,5
02223,"Vivekvardhini Sevabhavi Sanstha's Diploma Pharmacy College, Pingali",Pharmacy,PWD,CAP Round I,2024-25,60,2
02223,"Vivekvardhini Sevabhavi Sanstha's Diploma Pharmacy College, Pingali",Pharmacy,DEF,CAP Round I,2024-25,60,2
02223,"Vivekvardhini Sevabhavi Sanstha's Diploma Pharmacy College, Pingali",Pharmacy,EWS,CAP Round I,2024-25,60,6
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",Pharmacy,PWD,CAP Round I,2024-25,100,4
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",Pharmacy,DEF,CAP Round I,2024-25,100,4
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",Pharmacy,EWS,CAP Round I,2024-25,100,10
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",Pharmacy,TFWS,CAP Round I,2024-25,100,5
02514,"Oyster Institute of Pharmacy, Aurangabad.",Pharmacy,PWD,CAP Round I,2024-25,100,4
02514,"Oyster Institute of Pharmacy, Aurangabad.",Pharmacy,DEF,CAP Round I,2024-25,100,4
02514,"Oyster Institute of Pharmacy, Aurangabad.",Pharmacy,EWS,CAP Round I,2024-25,100,10
02514,"Oyster Institute of Pharmacy, Aurangabad.",Pharmacy,TFWS,CAP Round I,2024-25,100,5
02514,"Oyster Institute of Pharmacy, Aurangabad.",,EWS,CAP Round I,2024-25,0,3
02545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",Pharmacy,PWD,CAP Round I,2024-25,60,2
02545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",Pharmacy,DEF,CAP Round I,2024-25,60,2
02545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",Pharmacy,EWS,CAP Round I,2024-25,60,6
02545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",Pharmacy,TFWS,CAP Round I,2024-25,60,3
02547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",Pharmacy,PWD,CAP Round I,2024-25,100,4
02547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",Pharmacy,DEF,CAP Round I,2024-25,100,4
02547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",Pharmacy,EWS,CAP Round I,2024-25,100,10
02547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",Pharmacy,TFWS,CAP Round I,2024-25,100,5
02554,"Mauli College of Pharmacy(B.Pharm), Tondar, Udgir",Pharmacy,PWD,CAP Round I,2024-25,100,2
02554,"Mauli College of Pharmacy(B.Pharm), Tondar, Udgir",Pharmacy,DEF,CAP Round I,2024-25,100,2
02554,"Mauli College of Pharmacy(B.Pharm), Tondar, Udgir",Pharmacy,EWS,CAP Round I,2024-25,100,10
02563,"Shri Sai Janvikas Pratisthan's R.P. College of Pharmacy, Osmanabad",Pharmacy,PWD,CAP Round I,2024-25,100,2
02563,"Shri Sai Janvikas Pratisthan's R.P. College of Pharmacy, Osmanabad",Pharmacy,DEF,CAP Round I,2024-25,100,2
02563,"Shri Sai Janvikas Pratisthan's R.P. College of Pharmacy, Osmanabad",Pharmacy,EWS,CAP Round I,2024-25,100,10
02563,"Shri Sai Janvikas Pratisthan's R.P. College of Pharmacy, Osmanabad",Pharmacy,TFWS,CAP Round I,2024-25,100,5
02564,"Shri. Dhaneshwari Manav Vikas Mandal's S.V.P. College of Pharmacy, Hingoli",Pharmacy,PWD,CAP Round I,2024-25,100,4
02564,"Shri. Dhaneshwari Manav Vikas Mandal's S.V.P. College of Pharmacy, Hingoli",Pharmacy,DEF,CAP Round I,2024-25,100,4
02564,"Shri. Dhaneshwari Manav Vikas Mandal's S.V.P. College of Pharmacy, Hingoli",Pharmacy,EWS,CAP Round I,2024-25,100,10
