Year,CAP_Round,College_Code,College_Name,Location,College_Type,Branch_Code,Branch_Name,Category,Seat_Type,Gender,Rank,Percentile
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,LNT3S,State Level,Ladies,23863,92.0214155
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,LOBCS,State Level,Ladies,9823,96.7545639
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,LSEBCS,State Level,Ladies,15409,94.8397684
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,PWDOPENS,State Level,Any,33711,88.6037289
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,PWDOBCS,State Level,Any,49777,82.7778711
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,DEFOPENS,State Level,Any,27598,90.777366
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,DEFOBCS,State Level,Any,36001,87.8152279
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,TFWS,Special,Any,5518,98.1177725
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,PWDRSCS,State Level,Any,46875,83.752973
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,DEFROBCS,State Level,Any,31634,89.3071786
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,ORPHAN,Special,Any,40407,86.1764583
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,EWS,Special,Any,13851,95.3932298
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GOPENS,State Level,Any,12001,96.0264086
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GSCS,State Level,Any,22810,92.4262209
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GSTS,State Level,Any,57428,80.0615027
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GVJS,State Level,Any,22090,92.6351162
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GNT1S,State Level,Any,22548,92.5251996
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GNT2S,State Level,Any,18106,93.9913601
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GNT3S,State Level,Any,17692,94.115178
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GOBCS,State Level,Any,12727,95.8067495
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GSEBCS,State Level,Any,18460,93.871008
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,LOPENS,State Level,Ladies,11632,96.1687682
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,LSCS,State Level,Ladies,22774,92.4273158
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,LSTS,State Level,Ladies,62455,78.1496564
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,LNT2S,State Level,Ladies,20674,93.1131822
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,LOBCS,State Level,Ladies,12683,95.8198477
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,LSEBCS,State Level,Ladies,19600,93.4764585
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,PWDOPENS,State Level,Any,84120,69.2652564
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,PWDOBCS,State Level,Any,109674,57.0470967
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,DEFOPENS,State Level,Any,33941,88.553941
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,DEFOBCS,State Level,Any,51336,82.1878954
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,TFWS,Special,Any,9964,96.7229568
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,PWDRSCS,State Level,Any,87457,67.6869909
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,DEFRNT1S,State Level,Any,37872,87.1012785
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,ORPHAN,Special,Any,100069,61.6354671
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,EWS,Special,Any,18299,93.9032684
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GOPENS,State Level,Any,28736,90.3847828
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GSCS,State Level,Any,42636,85.3822102
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GSTS,State Level,Any,109844,57.0470967
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GVJS,State Level,Any,40155,86.2190813
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GNT2S,State Level,Any,43440,85.1704164
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GNT3S,State Level,Any,64967,76.933232
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GOBCS,State Level,Any,30164,89.874785
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GSEBCS,State Level,Any,47938,83.5369475
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LOPENS,State Level,Ladies,25978,91.295495
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LSCS,State Level,Ladies,50448,82.7086811
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LSTS,State Level,Ladies,107619,57.414259
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LVJS,State Level,Ladies,43053,85.2662319
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LNT1S,State Level,Ladies,34017,88.5172385
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LOBCS,State Level,Ladies,30050,89.8755527
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LSEBCS,State Level,Ladies,61280,78.4507504
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,PWDOPENS,State Level,Any,126496,47.0113809
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,PWDOBCS,State Level,Any,153875,27.5123271
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,DEFOPENS,State Level,Any,48986,83.032746
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,DEFOBCS,State Level,Any,164128,18.5574725
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,TFWS,Special,Any,27443,90.8058519
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,DEFROBCS,State Level,Any,82621,69.800376
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,ORPHAN,Special,Any,80761,70.5215521
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,EWS,Special,Any,49718,82.7820291
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GOPENS,State Level,Any,17552,94.1713006
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GSCS,State Level,Any,32759,88.9034341
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GSTS,State Level,Any,76500,72.5041736
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GVJS,State Level,Any,33193,88.7742666
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GNT1S,State Level,Any,24939,91.6557848
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GNT2S,State Level,Any,22199,92.6335559
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GNT3S,State Level,Any,31829,89.2671256
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GOBCS,State Level,Any,18536,93.8694333
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GSEBCS,State Level,Any,23887,92.0214155
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LOPENS,State Level,Ladies,15100,95.0167998
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LSCS,State Level,Ladies,29378,90.0992619
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LSTS,State Level,Ladies,122393,49.7949643
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LVJS,State Level,Ladies,50918,82.4751693
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LNT2S,State Level,Ladies,32583,89.0036224
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LOBCS,State Level,Ladies,17050,94.3331807
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LSEBCS,State Level,Ladies,25005,91.6345444
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,PWDOPENS,State Level,Any,136974,40.1585977
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,PWDOBCS,State Level,Any,164763,17.776617
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,DEFOPENS,State Level,Any,21433,92.8871646
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,DEFOBCS,State Level,Any,63680,77.7634641
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,TFWS,Special,Any,14636,95.1705464
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,DEFROBCS,State Level,Any,56268,80.5358903
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,EWS,Special,Any,23715,92.1089443
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GOPENS,State Level,Any,40780,86.1227045
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GSCS,State Level,Any,76436,72.5041736
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GSTS,State Level,Any,153584,27.6622718
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GVJS,State Level,Any,52977,81.7098306
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GNT1S,State Level,Any,55013,80.9741447
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GNT2S,State Level,Any,48697,83.1983982
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GOBCS,State Level,Any,49279,82.8860671
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GSEBCS,State Level,Any,98636,62.795808
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LOPENS,State Level,Ladies,47564,83.639399
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LSCS,State Level,Ladies,73240,73.7956676
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LNT3S,State Level,Ladies,155962,25.6482713
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LOBCS,State Level,Ladies,48233,83.5013309
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LSEBCS,State Level,Ladies,51737,82.1493863
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,TFWS,Special,Any,38760,86.8242361
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,EWS,Special,Any,55129,80.7858869
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LSTS,State Level,Ladies,164756,17.776617
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GOPENS,State Level,Any,37888,87.0844527
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GSCS,State Level,Any,60509,78.956117
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GSTS,State Level,Any,108763,57.2163252
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GVJS,State Level,Any,56098,80.5896708
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GNT1S,State Level,Any,59809,79.1318865
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GNT2S,State Level,Any,47170,83.7440631
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GNT3S,State Level,Any,53426,81.4941569
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GOBCS,State Level,Any,40001,86.2308451
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GSEBCS,State Level,Any,69475,75.3410409
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LOPENS,State Level,Ladies,41682,85.7455441
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LSCS,State Level,Ladies,61041,78.5613347
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LSTS,State Level,Ladies,135907,40.99476
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LNT1S,State Level,Ladies,58310,79.6526596
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LNT2S,State Level,Ladies,56879,80.2743712
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LOBCS,State Level,Ladies,51638,82.1493863
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LSEBCS,State Level,Ladies,55218,80.7858869
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,PWDOPENS,State Level,Any,111014,56.0103934
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,DEFOPENS,State Level,Any,115556,53.7694785
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,DEFOBCS,State Level,Any,153674,27.6622718
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,TFWS,Special,Any,39326,86.5743889
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,DEFROBCS,State Level,Any,129935,44.8929536
2024-25,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,EWS,Special,Any,75778,72.8176141
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GOPENH,Home University,Any,29972,90.6223114
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSCH,Home University,Any,32446,89.8224795
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSTH,Home University,Any,128351,49.9497584
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GNT2H,Home University,Any,74203,75.2680452
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GOBCH,Home University,Any,38311,87.9283936
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSEBCH,Home University,Any,95096,66.8404462
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,LOPENH,Home University,Ladies,22742,92.9308861
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,LOBCH,Home University,Ladies,32441,89.8224795
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,LSEBCH,Home University,Ladies,56660,81.7098306
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSCO,Other than Home University,Any,42792,86.2629872
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GVJO,Other than Home University,Any,97252,65.6155797
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,LOPENO,Other than Home University,Ladies,10194,96.8760513
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,EWS,Special,Any,62942,79.5020906
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOPENH,Home University,Any,115421,53.7694785
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOBCH,Home University,Any,156930,24.5948927
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,LOPENH,Home University,Ladies,125003,47.9842799
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GSCH,Home University,Any,137364,40.1066152
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GVJH,Home University,Any,146620,33.099972
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,LNT2H,Home University,Ladies,169752,12.6135136
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOPENO,Other than Home University,Any,68353,75.7359803
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOBCO,Other than Home University,Any,99521,62.2534756
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GSEBCO,Other than Home University,Any,166677,15.9803473
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,TFWS,Special,Any,149457,30.9687071
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,EWS,Special,Any,109124,57.1959853
2024-25,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,LOPENH,Home University,Ladies,164945,17.7533973
