Year,Branch_Name,CAP_Round,College_Code,College_Name,Location,College_Type,Category,Seat_Type,Gender,Rank,Percentile
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GOPENH,Home University,Any,1665,96.9858466
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GSCH,Home University,Any,6548,90.8775536
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GSTH,Home University,Any,9270,87.8324554
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GOBCH,Home University,Any,1732,96.8909254
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,LOPENH,Home University,Ladies,1121,97.8152929
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,LVJH,Home University,Ladies,8596,88.607974
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,LNT2H,Home University,Ladies,5549,92.0177479
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,LOBCH,Home University,Ladies,1504,97.186416
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,PWDOPENH,Home University,Any,26008,68.401414
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,PWDROBCH,Home University,Any,14841,81.6838679
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GOPENO,Other than Home University,Any,171,99.5546229
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GSCO,Other than Home University,Any,1585,97.0914723
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GNT3O,Other than Home University,Any,1664,96.9858466
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GOBCO,Other than Home University,Any,528,98.8067545
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,LOPENO,Other than Home University,Ladies,263,99.3533089
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,LSTO,Other than Home University,Ladies,10203,86.6706824
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,DEFOPENS,State Level,Any,6845,90.5472851
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,DEFROBCS,State Level,Any,15619,80.7374581
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,EWS,Special,Any,1250,97.607779
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GOPENH,Home University,Any,1089,97.8376725
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GSCH,Home University,Any,2439,95.8631836
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GSTH,Home University,Any,9112,87.991949
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GVJH,Home University,Any,1515,97.1818922
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GNT1H,Home University,Any,2166,96.3211855
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GNT2H,Home University,Any,1415,97.3489229
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GNT3H,Home University,Any,1116,97.8165352
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GOBCH,Home University,Any,1286,97.5334196
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,LOPENH,Home University,Ladies,911,98.1412959
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,LSCH,Home University,Ladies,2339,96.0769198
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,LSTH,Home University,Ladies,5808,91.7421302
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,LOBCH,Home University,Ladies,1143,97.7618079
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,PWDOPENH,Home University,Any,1894,96.6718001
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,PWDROBCH,Home University,Any,12194,84.539888
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GOPENO,Other than Home University,Any,740,98.4409606
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GSCO,Other than Home University,Any,744,98.4350075
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GSTO,Other than Home University,Any,1245,97.607779
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GVJO,Other than Home University,Any,1828,96.7747522
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GNT1O,Other than Home University,Any,1500,97.186416
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GNT2O,Other than Home University,Any,1260,97.5747394
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,GOBCO,Other than Home University,Any,747,98.4350075
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,LOPENO,Other than Home University,Ladies,341,99.1817828
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,LSCO,Other than Home University,Ladies,2375,95.926521
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,LOBCO,Other than Home University,Ladies,509,98.851127
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,DEFOPENS,State Level,Any,4969,92.780968
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,TFWS,Special,Any,430,99.0040957
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,DEFROBCS,State Level,Any,18427,77.6002085
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,EWS,Special,Any,1042,97.9465567
2023-24,B Pharmacy,CAP Round I,01003,"Government College of Pharmacy, Amravati",Amravati,Government,ORPHAN,Special,Any,18372,77.6002085
