Year,CAP_Round,College_Code,College_Name,Location,College_Type,Branch_Code,Branch_Name,Category,Seat_Type,Gender,Rank,Percentile
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GOBCS,State Level,Any,17223,95.0406335
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GSEBCS,State Level,Any,32209,90.588192
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LOPENS,State Level,Ladies,14516,95.830721
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LSEBCS,State Level,Ladies,30249,91.0751777
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,PWDOPENS,State Level,Any,155129,39.902473
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,PWDOBCS,State Level,Any,188072,16.4425946
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,DEFOPENS,State Level,Any,40811,87.9272878
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,EWS,Special,Any,35349,89.6391842
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GOPENS,State Level,Any,38709,88.5573886
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GNT2S,State Level,Any,74032,77.0149774
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GOBCS,State Level,Any,49554,85.1919561
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LOPENS,State Level,Ladies,34766,89.8231024
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LSCS,State Level,Ladies,52606,84.1437716
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LOBCS,State Level,Ladies,51158,84.6429815
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,TFWS,Special,Any,50473,84.8811189
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,EWS,Special,Any,71160,78.272232
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,DEFOPENS,State Level,Any,51162,84.6429815
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,PWDOPENS,State Level,Any,39729,88.2484746
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GOPENS,State Level,Any,38117,88.7615737
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GSCS,State Level,Any,55540,83.2103258
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GSTS,State Level,Any,80140,75.1716925
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GNT2S,State Level,Any,39486,88.3176594
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GNT3S,State Level,Any,46835,85.9646097
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GOBCS,State Level,Any,40817,87.9272878
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GSEBCS,State Level,Any,44393,86.7181467
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LOPENS,State Level,Ladies,51322,84.621564
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LOBCS,State Level,Ladies,60387,81.7705077
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LSEBCS,State Level,Ladies,71408,78.2396759
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,PWDOBCS,State Level,Any,113654,61.6834321
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,DEFOPENS,State Level,Any,34696,89.8231024
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,ORPHAN,Special,Any,44085,86.9194446
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,PWDOPENS,State Level,Any,39253,88.4967904
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,PWDOBCS,State Level,Any,41102,87.9159305
2025-26,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,TFWS,Special,Any,39442,88.3176594
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GOPENH,Home University,Any,33047,91.0095867
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GOBCH,Home University,Any,35966,90.1530211
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,LOBCH,Home University,Ladies,47186,86.9631547
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GOPENO,Other than Home University,Any,11236,96.9824985
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSCO,Other than Home University,Any,22003,94.0713203
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GVJO,Other than Home University,Any,101403,69.4656489
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSEBCO,Other than Home University,Any,100151,70.0246042
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOPENH,Home University,Any,183458,20.2849168
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOBCH,Home University,Any,194571,10.4252003
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GVJH,Home University,Any,196887,7.9877752
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GSCH,Home University,Any,189373,15.3499592
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GSEBCH,Home University,Any,132520,52.8806012
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,LNT2H,Home University,Ladies,168602,32.0008834
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOPENO,Other than Home University,Any,52170,84.4752545
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GSTO,Other than Home University,Any,164078,35.1590106
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOBCO,Other than Home University,Any,81826,74.0630785
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,GOPENH,Home University,Any,152507,42.2674623
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,GSCH,Home University,Any,176242,25.5643537
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,GOBCH,Home University,Any,170303,29.8059527
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,LOPENH,Home University,Ladies,180133,22.8214173
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,LOBCH,Home University,Ladies,195986,9.0142807
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552410,Paper and Pulp Technology,LSEBCO,Other than Home University,Ladies,115570,60.634478
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,GOBCH,Home University,Any,94552,69.4936445
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,LOPENH,Home University,Ladies,62209,81.1295102
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,GSTH,Home University,Any,96042,69.0979021
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,GSEBCH,Home University,Any,145377,45.9816283
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,TFWS,Special,Any,95702,69.2179237
2025-26,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100552710,Petro Chemical Engineering,EWS,Special,Any,171790,28.984931
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GOPENH,Home University,Any,95118,69.3295893
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GSCH,Home University,Any,121092,58.2180677
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GVJH,Home University,Any,102631,66.3795642
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GNT2H,Home University,Any,109606,63.3986014
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GNT3H,Home University,Any,153932,40.6822054
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GOBCH,Home University,Any,106594,64.713186
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GSEBCH,Home University,Any,179008,23.4701479
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,LOPENH,Home University,Ladies,95635,69.2179237
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,LSCH,Home University,Ladies,102736,66.2972028
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,LNT1H,Home University,Ladies,177723,24.9543245
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,LOBCH,Home University,Ladies,99478,67.8236662
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,LSTH,Home University,Ladies,198730,6.2359571
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,PWDOPENH,Home University,Any,93376,70.2033567
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,PWDOBCH,Home University,Any,101661,66.4263323
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GOPENO,Other than Home University,Any,82400,74.0094972
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GSCO,Other than Home University,Any,100146,67.217709
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GNT2O,Other than Home University,Any,87258,72.3760958
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GOBCO,Other than Home University,Any,86142,72.8948543
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,GSEBCO,Other than Home University,Any,138117,49.7291102
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,LOPENO,Other than Home University,Ladies,84748,73.4354379
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,LSTO,Other than Home University,Ladies,136382,50.7016833
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,DEFOBCS,State Level,Any,90172,71.4755245
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,EWS,Special,Any,112509,62.1365556
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,DEFOPENS,State Level,Any,84685,73.4722277
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,DEFOBCS,State Level,Any,85074,73.2612864
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101219110,Civil Engineering,ORPHAN,Special,Any,86356,72.7429418
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GOPENH,Home University,Any,51154,84.6429815
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GSCH,Home University,Any,81323,74.6802716
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GVJH,Home University,Any,57595,82.5532062
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GNT1H,Home University,Any,91387,70.7504568
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GNT2H,Home University,Any,54320,83.7239356
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GOBCH,Home University,Any,54719,83.4924535
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GSEBCH,Home University,Any,71523,78.2396759
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LOPENH,Home University,Ladies,49675,85.113912
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LSCH,Home University,Ladies,81866,74.0630785
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LOBCH,Home University,Ladies,55458,83.3397246
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LSEBCH,Home University,Ladies,91882,70.6189283
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,PWDOPENH,Home University,Any,55537,83.2103258
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LSEBCH,Home University,Ladies,54451,83.7239356
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GOPENO,Other than Home University,Any,35000,89.7089209
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GSCO,Other than Home University,Any,42363,87.4115391
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GSTO,Other than Home University,Any,93041,70.2628092
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GOBCO,Other than Home University,Any,39669,88.2484746
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,GSEBCO,Other than Home University,Any,42666,87.3196408
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LOPENO,Other than Home University,Ladies,32521,90.4253432
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LSCO,Other than Home University,Ladies,71977,78.010417
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LVJO,Other than Home University,Ladies,62468,81.0403668
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LOBCO,Other than Home University,Ladies,34416,89.861767
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,LSEBCO,Other than Home University,Ladies,50811,84.8660601
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,TFWS,Special,Any,38896,88.5372351
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,EWS,Special,Any,71874,78.1688442
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,DEFOBCS,State Level,Any,41973,87.5995489
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101224510,Computer Engineering,ORPHAN,Special,Any,35701,89.4914664
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GOPENH,Home University,Any,66482,79.7185003
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GSCH,Home University,Any,95375,69.3295893
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GSTH,Home University,Any,195724,9.3356129
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GVJH,Home University,Any,89888,71.4842352
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GOBCH,Home University,Any,85032,73.4354379
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GSEBCH,Home University,Any,139547,49.3416227
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,LOPENH,Home University,Ladies,44953,86.6751751
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,LSEBCH,Home University,Ladies,195138,9.8110718
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,PWDOPENH,Home University,Any,78930,75.3562654
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,PWDOBCH,Home University,Any,75703,76.7694659
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,LSTH,Home University,Ladies,170411,29.5314685
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GOPENO,Other than Home University,Any,58394,82.3736697
2025-26,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,0101229310,Electrical Engineering,GSCO,Other than Home University,Any,96020,69.0979021
