Year,CAP_Round,College_Code,College_Name,Location,College_Type,Branch_Code,Branch_Name,Category,Seat_Type,Gender,Rank,Percentile
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,LNT1S,State Level,Ladies,15967,95.4055944
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,LNT3S,State Level,Ladies,26110,92.3826851
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,LOBCS,State Level,Ladies,10921,96.8499656
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,LSEBCS,State Level,Ladies,15326,95.6055328
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,PWDOPENS,State Level,Any,51675,84.5176078
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,PWDOBCS,State Level,Any,98826,68.1164395
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,DEFOPENS,State Level,Any,30524,91.051072
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,DEFOBCS,State Level,Any,35641,89.51289
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,TFWS,Special,Any,7401,97.8664807
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,PWDROBC,State Level,Any,93506,70.2033567
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,DEFROBCS,State Level,Any,40308,88.0599617
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,ORPHAN,Special,Any,59070,82.135869
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224210,Computer Science and Engineering,EWS,Special,Any,13724,96.0638523
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GOPENS,State Level,Any,12891,96.3316055
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GSCS,State Level,Any,22881,93.3597277
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GSTS,State Level,Any,61474,81.2846613
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GVJS,State Level,Any,25469,92.5745163
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GNT1S,State Level,Any,24028,92.997543
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GNT2S,State Level,Any,16590,95.2407244
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GNT3S,State Level,Any,18035,94.783775
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GOBCS,State Level,Any,14193,95.9539167
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,GSEBCS,State Level,Any,20387,94.0956622
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,LOPENS,State Level,Ladies,12183,96.5201084
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,LSCS,State Level,Ladies,28662,91.6544074
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,LSTS,State Level,Ladies,65926,79.9072027
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,LNT2S,State Level,Ladies,15745,95.45053
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,LOBCS,State Level,Ladies,13342,96.171967
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,LSEBCS,State Level,Ladies,17281,95.0157683
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,PWDOPENS,State Level,Any,54426,83.7239356
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,PWDOBCS,State Level,Any,88788,71.6607627
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,DEFOPENS,State Level,Any,36897,89.1476381
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,DEFOBCS,State Level,Any,45048,86.6718198
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,TFWS,Special,Any,12026,96.5454743
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,PWDRSCS,State Level,Any,77323,75.6538462
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,DEFRNT3S,State Level,Any,45117,86.6718198
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,ORPHAN,Special,Any,67452,79.6033896
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100224610,Information Technology,EWS,Special,Any,22723,93.4192837
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GOPENS,State Level,Any,28037,91.7521019
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GSCS,State Level,Any,45807,86.3869833
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GSTS,State Level,Any,81211,74.6802716
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GVJS,State Level,Any,54199,83.7674516
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GNT1S,State Level,Any,33361,90.1610143
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GNT2S,State Level,Any,55530,83.2103258
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GNT3S,State Level,Any,45231,86.6223776
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GOBCS,State Level,Any,29365,91.3593874
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,GSEBCS,State Level,Any,50107,85.0571556
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LOPENS,State Level,Ladies,26875,92.1231015
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LSCS,State Level,Ladies,41351,87.7785554
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LSTS,State Level,Ladies,89472,71.5562808
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LVJS,State Level,Ladies,63174,80.9669596
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LNT1S,State Level,Ladies,37913,88.7700729
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LOBCS,State Level,Ladies,30147,91.082078
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,LSEBCS,State Level,Ladies,54480,83.5597353
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,PWDOPENS,State Level,Any,97352,68.4887011
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,PWDOBCS,State Level,Any,131185,53.6060165
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,DEFOPENS,State Level,Any,56683,82.8811189
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,DEFOBCS,State Level,Any,84091,73.5570613
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,TFWS,Special,Any,31810,90.6536517
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,PWDRSCS,State Level,Any,99969,67.8210479
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,DEFROBCS,State Level,Any,64751,80.3531469
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100229310,Electrical Engineering,EWS,Special,Any,58738,82.2162613
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GOPENS,State Level,Any,17151,95.0636221
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GSCS,State Level,Any,36725,89.1962092
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GSTS,State Level,Any,116393,60.422115
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GVJS,State Level,Any,37532,88.9550679
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GNT1S,State Level,Any,31138,90.8833776
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GNT2S,State Level,Any,17913,94.8202997
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GOBCS,State Level,Any,18719,94.5862876
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,GSEBCS,State Level,Any,30507,91.051072
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LOPENS,State Level,Ladies,18397,94.7159159
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LSCS,State Level,Ladies,37791,88.7823852
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LSTS,State Level,Ladies,72278,77.9513058
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LVJS,State Level,Ladies,35169,89.6700597
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LNT2S,State Level,Ladies,32000,90.6332693
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LNT3S,State Level,Ladies,41415,87.7785554
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LOBCS,State Level,Ladies,18895,94.5372821
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,LSEBCS,State Level,Ladies,29991,91.2776413
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,PWDOPENS,State Level,Any,149070,43.658874
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,PWDOBCS,State Level,Any,182725,21.3037657
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,DEFOPENS,State Level,Any,40691,87.9289094
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,DEFOBCS,State Level,Any,58925,82.135869
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,TFWS,Special,Any,18894,94.5372821
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,PWDROBCS,State Level,Any,165828,32.6791073
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,DEFRSEBC,State Level,Any,52275,84.3296195
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,ORPHAN,Special,Any,159747,37.1950556
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100237210,Electronics and Telecommunication Engg,EWS,Special,Any,35492,89.5355262
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GOPENS,State Level,Any,45626,86.4120225
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GSCS,State Level,Any,64794,80.3531469
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GSTS,State Level,Any,190208,14.3147873
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GVJS,State Level,Any,78201,75.6075065
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GNT2S,State Level,Any,56802,82.8437868
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GNT3S,State Level,Any,51152,84.6429815
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GOBCS,State Level,Any,50313,84.9728618
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,GSEBCS,State Level,Any,65579,79.9809712
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LOPENS,State Level,Ladies,40999,87.9235179
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LSCS,State Level,Ladies,66067,79.8919296
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LNT1S,State Level,Ladies,87240,72.3760958
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LOBCS,State Level,Ladies,42330,87.4115391
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LSEBCS,State Level,Ladies,58460,82.3322294
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,DEFOPENS,State Level,Any,99619,67.8236662
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,TFWS,Special,Any,38374,88.680102
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,EWS,Special,Any,105120,65.5190641
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100246610,Instrumentation Engineering,LSTS,State Level,Ladies,196674,8.3381964
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GOPENS,State Level,Any,34406,89.861767
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GSCS,State Level,Any,53314,84.0359888
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GSTS,State Level,Any,134704,51.57164
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GVJS,State Level,Any,73509,77.161886
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GNT1S,State Level,Any,49466,85.1919561
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GNT2S,State Level,Any,35304,89.6391842
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GNT3S,State Level,Any,43753,87.0316109
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GOBCS,State Level,Any,38117,88.7615737
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,GSEBCS,State Level,Any,60529,81.6453226
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LOPENS,State Level,Ladies,43339,87.1376478
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LSCS,State Level,Ladies,60393,81.7705077
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LSTS,State Level,Ladies,125170,56.5039753
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LNT2S,State Level,Ladies,73011,77.2287062
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LOBCS,State Level,Ladies,49484,85.1919561
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,LSEBCS,State Level,Ladies,83614,73.6328536
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,PWDOPENS,State Level,Any,188072,16.4425946
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,DEFOPENS,State Level,Any,51875,84.4950314
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,DEFOBCS,State Level,Any,152603,41.7471281
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,TFWS,Special,Any,36139,89.2945239
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,DEFRSEBC,State Level,Any,123660,57.0133407
2025-26,CAP Round I,01002,"Government College of Engineering, Amravati",Amravati,Government,0100261210,Mechanical Engineering,EWS,Special,Any,75700,76.7694659
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GOPENH,Home University,Any,23654,93.615548
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSCH,Home University,Any,37414,89.7377897
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GNT2H,Home University,Any,47495,86.8241565
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GOBCH,Home University,Any,24342,93.4485531
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,LOPENH,Home University,Ladies,8634,97.6779266
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,LOBCH,Home University,Ladies,25406,93.1151448
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSTH,Home University,Any,53836,85.0232092
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GOPENO,Other than Home University,Any,4917,98.6379064
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSCO,Other than Home University,Any,39936,89.0432875
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GVJO,Other than Home University,Any,82501,75.8886529
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GNT1O,Other than Home University,Any,46985,86.9908896
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,GSEBCO,Other than Home University,Any,68655,80.5600214
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,LOPENO,Other than Home University,Ladies,27666,92.4619674
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100550310,Food Technology,EWS,Special,Any,79514,77.0149774
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOPENH,Home University,Any,176548,25.4741362
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GVJH,Home University,Any,183458,20.2849168
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOBCH,Home University,Any,196887,7.9877752
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GSEBCH,Home University,Any,194449,10.7725189
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,LOPENH,Home University,Ladies,134313,51.7009371
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GSCH,Home University,Any,133905,52.1817116
2025-26,CAP Round I,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,0100551710,Oil and Paints Technology,GOBCH,Home University,Any,132477,52.8806012
