Year,CAP_Round,College_Code,College_Name,Location,College_Type,Branch_Code,Branch_Name,Category,Seat_Type,Gender,Rank,Percentile
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100224610,Information Technology,EWS,Special,Any,9683,94.7015776
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,GOPENS,State Level,Any,26610,85.6827453
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,GSCS,State Level,Any,35923,80.5336015
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,GSTS,State Level,Any,80097,49.556541
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,GVJS,State Level,Any,48372,72.8897104
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,GNT1S,State Level,Any,27089,85.4043578
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,GNT2S,State Level,Any,36467,80.2656546
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,GNT3S,State Level,Any,39928,78.1473584
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,GOBCS,State Level,Any,30649,83.3246679
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,LOPENS,State Level,Ladies,26549,85.6913808
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,LSCS,State Level,Ladies,29692,84.0382056
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,LSTS,State Level,Ladies,48168,72.8974176
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,LVJS,State Level,Ladies,40479,77.9458986
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,LNT2S,State Level,Ladies,28122,84.8685155
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,LOBCS,State Level,Ladies,25800,86.1713847
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,PWDOPENS,State Level,Any,54377,69.1685966
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,DEFOPENS,State Level,Any,78548,51.2359011
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,TFWS,Special,Any,18803,89.9192371
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,DEFROBCS,State Level,Any,110745,18.3037194
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100229310,Electrical Engineering,EWS,Special,Any,35192,80.8718313
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,GOPENS,State Level,Any,15492,91.6047864
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,GSCS,State Level,Any,22933,87.6299679
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,GSTS,State Level,Any,64864,61.8814494
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,GVJS,State Level,Any,28519,84.6390824
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,GNT1S,State Level,Any,20509,88.9823699
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,GNT2S,State Level,Any,19466,89.5056923
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,GNT3S,State Level,Any,26282,85.8374792
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,GOBCS,State Level,Any,15967,91.4536974
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,LOPENS,State Level,Ladies,14248,92.3335702
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,LSCS,State Level,Ladies,22745,87.7973797
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,LSTS,State Level,Ladies,102922,27.3337429
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,LVJS,State Level,Ladies,44740,75.3508645
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,LNT1S,State Level,Ladies,20321,89.0594645
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,LNT2S,State Level,Ladies,27605,85.0225065
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,LOBCS,State Level,Ladies,13964,92.4845102
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,PWDOPENS,State Level,Any,100795,29.3528763
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,DEFOPENS,State Level,Any,30393,83.4474115
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,TFWS,Special,Any,11631,93.7141189
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,PWDROBC,State Level,Any,104414,25.8381109
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,DEFROBCS,State Level,Any,41669,77.0666918
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100237210,Electronics and Telecommunication Engg,EWS,Special,Any,16352,91.1864731
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100246610,Instrumentation Engineering,GOPENS,State Level,Any,49414,72.5765063
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100246610,Instrumentation Engineering,GSCS,State Level,Any,65659,61.4673542
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100246610,Instrumentation Engineering,GSTS,State Level,Any,112169,16.5730741
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100246610,Instrumentation Engineering,GNT2S,State Level,Any,74875,54.1664697
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100246610,Instrumentation Engineering,GOBCS,State Level,Any,52428,70.7220669
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100246610,Instrumentation Engineering,LOPENS,State Level,Ladies,46383,74.2012741
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100246610,Instrumentation Engineering,LSCS,State Level,Ladies,64077,62.3799839
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100246610,Instrumentation Engineering,LOBCS,State Level,Ladies,48202,72.8974176
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100246610,Instrumentation Engineering,DEFOPENS,State Level,Any,113852,14.2210761
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100246610,Instrumentation Engineering,TFWS,Special,Any,30615,83.3246679
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100246610,Instrumentation Engineering,EWS,Special,Any,51690,70.9370842
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,GOPENS,State Level,Any,34421,81.4005843
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,GSCS,State Level,Any,42806,76.4889836
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,GSTS,State Level,Any,109621,19.499854
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,GVJS,State Level,Any,48115,72.8974176
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,GNT1S,State Level,Any,47757,73.2440997
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,GNT2S,State Level,Any,43267,75.8471965
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,GNT3S,State Level,Any,63985,62.3799839
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,GOBCS,State Level,Any,39664,78.2814198
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,LOPENS,State Level,Ladies,40195,78.0555027
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,LSCS,State Level,Ladies,61058,64.4979119
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,LSTS,State Level,Ladies,97556,33.083064
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,LNT1S,State Level,Ladies,81559,48.7700838
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,LNT2S,State Level,Ladies,54000,69.3871747
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,LOBCS,State Level,Ladies,42993,76.4889836
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,DEFOPENS,State Level,Any,64866,61.8814494
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,TFWS,Special,Any,21335,88.4908068
2022-23,CAP Round III,01002,"Government College of Engineering, Amravati",Amravati,Government,100261210,Mechanical Engineering,EWS,Special,Any,49115,72.6414198
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100550310,Food Technology,GOPENH,Home University,Any,56459,67.7143135
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100550310,Food Technology,GSCH,Home University,Any,89272,42.0206383
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100550310,Food Technology,GVJH,Home University,Any,64230,62.0823842
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100550310,Food Technology,GNT1H,Home University,Any,100270,30.5619889
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100550310,Food Technology,GOBCH,Home University,Any,56723,67.4824177
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100550310,Food Technology,LOPENH,Home University,Ladies,24039,87.0274997
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100550310,Food Technology,LOBCH,Home University,Ladies,46268,74.2260244
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100550310,Food Technology,GOPENO,Other than Home University,Any,41991,76.9900203
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100550310,Food Technology,GSCO,Other than Home University,Any,46499,74.2012741
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100550310,Food Technology,GOBCO,Other than Home University,Any,57201,67.2875491
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100550310,Food Technology,TFWS,Special,Any,34335,81.4109415
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100550310,Food Technology,EWS,Special,Any,107964,21.8821184
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100551710,Oil and Paints Technology,LOPENH,Home University,Ladies,77244,52.2301039
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100551710,Oil and Paints Technology,LOBCH,Home University,Ladies,84752,45.9187639
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100551710,Oil and Paints Technology,GOPENH,Home University,Any,113264,14.9316558
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100551710,Oil and Paints Technology,GOPENO,Other than Home University,Any,108178,21.5067519
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100551710,Oil and Paints Technology,TFWS,Special,Any,48609,72.7702415
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100551710,Oil and Paints Technology,EWS,Special,Any,96766,34.1210946
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100552710,Petro Chemical Engineering,GOPENH,Home University,Any,110078,19.1072714
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100552710,Petro Chemical Engineering,LOPENH,Home University,Ladies,89462,41.9139826
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100552710,Petro Chemical Engineering,GOPENH,Home University,Any,67801,59.6829046
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100552710,Petro Chemical Engineering,GSCH,Home University,Any,76951,52.4476185
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100552710,Petro Chemical Engineering,GOBCH,Home University,Any,103538,26.7890081
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100552710,Petro Chemical Engineering,GOPENO,Other than Home University,Any,47762,73.2440997
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100552710,Petro Chemical Engineering,GSCO,Other than Home University,Any,110780,17.8380677
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100552710,Petro Chemical Engineering,GOBCO,Other than Home University,Any,77606,51.9313711
2022-23,CAP Round III,01005,"Sant Gadge Baba Amravati University,Amravati",Amravati,University Department,100552710,Petro Chemical Engineering,EWS,Special,Any,115429,12.099832
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GOPENH,Home University,Any,72032,56.7650587
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GSCH,Home University,Any,107302,22.4871071
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GSTH,Home University,Any,114482,12.9353233
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GVJH,Home University,Any,85649,44.986801
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GNT1H,Home University,Any,82211,48.2193247
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GNT2H,Home University,Any,83614,46.4456321
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GOBCH,Home University,Any,85512,44.986801
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,LOPENH,Home University,Ladies,68900,59.0639291
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,LSCH,Home University,Ladies,75744,53.8866742
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,LOBCH,Home University,Ladies,80795,49.0525702
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GSTH,Home University,Any,103344,26.9007793
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GNT3H,Home University,Any,79917,50.5614783
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GOPENO,Other than Home University,Any,71840,56.7650587
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GSCO,Other than Home University,Any,79705,50.5614783
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GSTO,Other than Home University,Any,102216,28.4814025
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GVJO,Other than Home University,Any,75155,54.124615
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GNT1O,Other than Home University,Any,91336,39.4227966
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GNT2O,Other than Home University,Any,101205,29.3331437
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,GOBCO,Other than Home University,Any,74172,54.5241174
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,LOPENO,Other than Home University,Ladies,85052,45.6704109
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,LSCO,Other than Home University,Ladies,109364,19.8474395
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,LOBCO,Other than Home University,Ladies,87000,43.3167495
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,TFWS,Special,Any,56874,67.447284
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101219110,Civil Engineering,EWS,Special,Any,97934,32.5908894
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101224510,Computer Engineering,GOPENH,Home University,Any,24879,86.5576404
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101224510,Computer Engineering,GSCH,Home University,Any,32136,82.59776
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101224510,Computer Engineering,GSTH,Home University,Any,79961,50.5614783
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101224510,Computer Engineering,GVJH,Home University,Any,25236,86.402198
2022-23,CAP Round III,01012,"Government College of Engineering,Yavatmal",Yavatmal,Government,101224510,Computer Engineering,GNT1H,Home University,Any,29891,83.8902317
